id,time,x_pix,y_pix,w_pix,h_pix
21.0,1685917586.0,264.602,53.822,10.701,8.739
26.0,1685917586.0,254.268,92.704,17.089,16.175
4.0,1685917586.0,230.189,87.784,16.715,15.201
32.0,1685917586.0,242.243,57.656,12.636,9.182
1.0,1685917583.47,271.014,66.893,12.334,12.277
2.0,1685917583.47,281.259,41.277,9.801,7.522
6.0,1685917583.47,226.151,92.391,19.742,16.528
7.0,1685917583.47,245.973,69.327,14.067,14.668
1.0,1685917582.6,256.592,86.239,16.221,15.988
2.0,1685917582.6,269.663,49.985,9.973,8.406
6.0,1685917582.6,161.21,159.565,39.445,31.075
7.0,1685917582.6,213.51,102.615,25.433,21.611
6.0,1685917585.93,276.374,43.115,8.657,7.558
20.0,1685917585.93,280.353,58.922,10.044,10.138
21.0,1685917585.93,263.648,54.922,10.649,9.209
26.0,1685917585.93,252.502,95.89,17.323,17.433
4.0,1685917585.93,226.842,90.56,18.045,15.239
32.0,1685917585.93,240.427,59.341,12.42,9.79
6.0,1685917585.73,273.907,45.029,9.391,7.462
20.0,1685917585.73,277.997,61.87,10.715,11.124
21.0,1685917585.73,260.362,57.569,10.669,9.828
26.0,1685917585.73,247.073,105.25,20.01,18.816
4.0,1685917585.73,218.024,100.969,20.427,17.046
32.0,1685917585.73,233.397,63.661,13.43,10.616
1.0,1685917582.87,261.585,78.964,14.709,13.814
2.0,1685917582.87,273.633,46.722,9.854,7.747
6.0,1685917582.87,189.001,129.513,29.497,23.625
7.0,1685917582.87,226.105,88.497,20.116,17.506
1.0,1685917584.47,282.026,53.825,9.116,9.031
6.0,1685917584.47,254.203,63.03,12.748,10.911
7.0,1685917584.47,265.567,52.352,10.136,9.507
20.0,1685917584.47,253.794,97.613,18.034,16.796
21.0,1685917584.47,224.752,94.316,18.818,14.987
1.0,1685917584.13,278.822,57.321,10.494,9.591
2.0,1685917584.13,289.257,36.793,9.643,6.165
6.0,1685917584.13,247.202,70.326,12.6,12.295
7.0,1685917584.13,259.703,56.842,10.936,10.56
20.0,1685917584.13,241.11,115.156,21.885,20.275
21.0,1685917584.13,206.171,113.803,25.001,18.937
1.0,1685917584.6,283.424,52.048,9.586,8.194
6.0,1685917584.6,256.876,60.558,11.807,10.977
7.0,1685917584.6,267.622,50.393,9.883,8.355
20.0,1685917584.6,257.071,91.86,16.205,16.16
21.0,1685917584.6,231.353,87.091,18.209,16.461
1.0,1685917583.6,272.745,65.16,11.605,11.699
2.0,1685917583.6,282.781,40.13,9.693,7.655
6.0,1685917583.6,231.222,87.099,19.535,15.881
7.0,1685917583.6,249.094,66.135,13.704,13.811
1.0,1685917583.07,265.424,74.382,13.97,13.788
2.0,1685917583.07,275.931,45.095,10.619,8.241
6.0,1685917583.07,204.315,114.277,24.946,20.727
7.0,1685917583.07,233.68,81.501,18.945,17.203
1.0,1685917584.07,277.971,58.148,10.776,9.842
2.0,1685917584.07,288.546,36.856,9.25,6.534
6.0,1685917584.07,245.513,71.913,13.551,12.196
7.0,1685917584.07,258.765,57.822,10.994,11.139
20.0,1685917584.07,237.872,120.263,23.628,21.25
1.0,1685917583.73,274.673,62.911,11.338,11.266
2.0,1685917583.73,284.469,39.233,9.61,7.658
6.0,1685917583.73,235.192,82.777,17.324,15.289
7.0,1685917583.73,252.046,63.24,13.291,13.803
6.0,1685917585.6,272.128,46.414,9.713,7.94
20.0,1685917585.6,276.101,64.346,10.96,11.034
21.0,1685917585.6,258.426,60.27,11.429,9.346
26.0,1685917585.6,242.208,112.689,22.306,19.855
4.0,1685917585.6,210.132,110.153,22.843,18.341
6.0,1685917585.67,273.157,45.577,9.644,7.85
20.0,1685917585.67,277.066,62.943,10.93,11.314
21.0,1685917585.67,259.386,58.949,10.768,9.575
26.0,1685917585.67,244.717,108.887,21.09,19.492
4.0,1685917585.67,214.363,105.702,21.537,17.278
6.0,1685917585.2,266.73,51.404,10.609,8.856
20.0,1685917585.2,269.811,73.059,12.967,13.458
21.0,1685917585.2,249.587,68.994,13.013,11.149
26.0,1685917585.2,222.904,142.607,28.913,26.171
1.0,1685917584.33,280.788,55.303,9.413,9.235
2.0,1685917584.33,291.122,35.861,8.297,6.131
6.0,1685917584.33,251.219,65.995,12.86,11.663
7.0,1685917584.33,263.304,54.027,10.221,9.591
20.0,1685917584.33,249.178,104.05,19.394,17.501
21.0,1685917584.33,217.893,101.227,21.748,16.605
1.0,1685917584.27,280.102,56.013,10.133,9.394
2.0,1685917584.27,290.393,36.112,8.719,6.166
6.0,1685917584.27,250.005,67.536,12.668,12.177
7.0,1685917584.27,262.194,54.801,10.853,9.888
20.0,1685917584.27,246.679,106.957,20.541,18.749
21.0,1685917584.27,213.519,105.392,24.556,17.539
6.0,1685917585.27,267.732,50.194,10.534,8.681
20.0,1685917585.27,271.058,71.576,12.383,13.507
21.0,1685917585.27,251.192,67.206,12.475,10.978
26.0,1685917585.27,226.947,135.789,27.437,22.367
1.0,1685917582.47,253.076,89.437,17.418,17.029
2.0,1685917582.47,267.572,51.651,10.648,9.376
6.0,1685917582.47,142.735,178.558,44.4,35.816
7.0,1685917582.47,205.263,110.699,28.267,23.419
1.0,1685917584.73,284.724,50.46,9.334,7.639
6.0,1685917584.73,259.128,57.909,11.131,10.727
7.0,1685917584.73,269.53,48.629,9.407,8.723
20.0,1685917584.73,260.081,86.711,15.591,15.359
21.0,1685917584.73,235.621,82.735,17.365,13.665
1.0,1685917584.8,285.083,50.02,8.963,7.489
6.0,1685917584.8,260.267,56.815,11.191,10.476
7.0,1685917584.8,270.447,47.894,9.516,8.567
20.0,1685917584.8,261.758,84.685,15.121,15.536
21.0,1685917584.8,237.102,81.009,18.675,13.917
6.0,1685917585.07,264.96,52.997,10.88,9.613
20.0,1685917585.07,267.352,76.521,13.095,14.342
21.0,1685917585.07,246.371,72.171,13.284,11.962
26.0,1685917585.07,212.547,156.888,32.428,29.306
1.0,1685917583.13,266.242,72.847,13.057,13.828
2.0,1685917583.13,276.789,44.352,9.961,8.555
6.0,1685917583.13,208.612,110.239,23.994,19.943
7.0,1685917583.13,236.133,79.461,18.59,17.136
1.0,1685917583.33,268.977,69.336,12.395,12.4
2.0,1685917583.33,279.558,42.185,9.699,8.001
6.0,1685917583.33,219.507,99.128,21.595,17.664
7.0,1685917583.33,242.16,72.58,15.032,15.182
6.0,1685917585.53,271.237,46.999,9.723,8.095
20.0,1685917585.53,275.189,65.717,11.579,11.061
21.0,1685917585.53,257.026,61.54,11.728,10.135
26.0,1685917585.53,239.402,116.745,23.415,20.655
4.0,1685917585.53,205.572,114.689,24.222,19.478
6.0,1685917585.13,265.969,52.096,10.71,9.16
20.0,1685917585.13,268.66,74.766,12.798,13.4
21.0,1685917585.13,247.915,70.449,13.193,11.862
26.0,1685917585.13,218.105,149.167,30.655,26.99
1.0,1685917582.53,254.942,87.965,17.061,16.278
2.0,1685917582.53,268.676,50.698,10.141,8.762
6.0,1685917582.53,151.543,168.952,42.698,34.363
7.0,1685917582.53,209.161,107.119,26.929,22.165
1.0,1685917582.33,249.59,95.239,18.993,18.866
2.0,1685917582.33,265.139,53.609,11.326,9.01
1.0,1685917583.87,275.869,60.809,11.287,10.518
2.0,1685917583.87,285.836,37.816,8.821,7.419
6.0,1685917583.87,240.214,77.85,14.965,13.487
7.0,1685917583.87,255.056,60.463,11.604,12.578
4.0,1685917583.87,185.422,135.015,31.953,24.075
1.0,1685917584.87,285.547,49.517,9.539,7.42
6.0,1685917584.87,261.62,56.099,11.195,9.802
7.0,1685917584.87,271.272,47.171,9.836,8.36
20.0,1685917584.87,263.706,82.416,14.788,15.343
21.0,1685917584.87,240.347,78.537,16.281,12.997
1.0,1685917582.8,260.324,80.716,14.762,14.459
2.0,1685917582.8,272.67,47.718,10.025,8.623
6.0,1685917582.8,183.092,135.1,31.404,26.154
7.0,1685917582.8,223.392,91.575,21.074,18.407
1.0,1685917584.93,286.23,48.851,9.768,7.889
6.0,1685917584.93,262.791,55.178,11.337,9.622
7.0,1685917584.93,272.085,46.585,10.396,7.682
20.0,1685917584.93,265.015,80.295,14.367,14.333
21.0,1685917584.93,242.262,76.114,15.207,12.459
26.0,1685917584.93,200.927,174.964,37.531,36.468
1.0,1685917582.13,244.777,102.83,20.435,18.9
2.0,1685917582.13,262.32,56.843,11.983,9.851
3.0,1685917582.13,25.139,106.054,35.506,21.008
4.0,1685917582.13,180.776,135.808,36.76,29.583
1.0,1685917585.0,287.119,47.904,9.254,7.314
6.0,1685917585.0,263.888,53.986,10.684,9.498
7.0,1685917585.0,272.675,45.986,10.647,7.567
20.0,1685917585.0,266.079,78.283,13.412,14.57
21.0,1685917585.0,244.513,73.979,14.947,11.971
26.0,1685917585.0,206.548,166.292,35.176,32.928
1.0,1685917583.93,276.633,59.841,10.935,10.652
2.0,1685917583.93,286.549,37.394,7.987,7.052
6.0,1685917583.93,242.272,75.857,14.401,12.894
7.0,1685917583.93,256.29,59.696,11.598,11.589
1.0,1685917583.8,275.338,61.961,11.199,11.043
2.0,1685917583.8,285.07,38.597,9.573,7.567
6.0,1685917583.8,237.274,80.59,17.218,14.621
7.0,1685917583.8,253.324,61.935,12.228,12.885
4.0,1685917583.8,180.576,139.989,33.723,25.461
1.0,1685917584.0,277.213,59.274,10.748,9.971
2.0,1685917584.0,287.318,37.075,8.06,6.791
6.0,1685917584.0,243.683,73.662,13.975,12.361
7.0,1685917584.0,257.303,58.673,12.056,11.817
20.0,1685917584.0,235.232,124.636,24.858,22.658
1.0,1685917582.93,262.62,77.808,14.958,13.866
2.0,1685917582.93,274.266,46.077,9.923,7.607
6.0,1685917582.93,194.53,124.506,27.921,22.87
7.0,1685917582.93,228.244,86.169,20.023,17.433
1.0,1685917582.2,246.695,100.478,21.293,19.38
2.0,1685917582.2,263.374,55.609,12.067,9.73
3.0,1685917582.2,17.102,110.093,32.28,22.339
1.0,1685917584.67,283.888,51.503,9.267,7.669
6.0,1685917584.67,258.236,58.849,11.18,10.791
7.0,1685917584.67,268.546,49.427,9.576,8.521
20.0,1685917584.67,258.62,88.883,16.03,15.606
21.0,1685917584.67,233.331,84.928,15.988,14.825
1.0,1685917584.2,279.246,56.78,10.18,9.405
2.0,1685917584.2,289.878,36.475,9.17,6.084
6.0,1685917584.2,248.588,68.821,12.644,12.109
7.0,1685917584.2,260.847,55.94,10.618,10.008
20.0,1685917584.2,244.167,110.882,21.228,19.993
21.0,1685917584.2,209.681,110.015,25.661,18.317
1.0,1685917583.27,268.191,70.439,12.486,13.035
2.0,1685917583.27,278.893,42.875,9.832,8.085
6.0,1685917583.27,216.36,102.273,22.169,18.04
7.0,1685917583.27,241.051,74.797,16.03,15.822
1.0,1685917582.4,251.484,92.104,18.118,18.927
2.0,1685917582.4,266.496,52.683,10.545,9.323
1.0,1685917584.4,281.231,54.799,9.158,8.727
6.0,1685917584.4,252.516,64.36,13.129,11.354
7.0,1685917584.4,264.26,53.277,10.433,9.829
20.0,1685917584.4,251.493,100.766,18.183,17.417
21.0,1685917584.4,221.288,97.576,20.457,15.596
1.0,1685917583.67,273.565,63.68,11.59,11.145
2.0,1685917583.67,283.736,39.319,9.547,7.63
6.0,1685917583.67,233.186,84.79,17.217,15.053
7.0,1685917583.67,250.702,64.278,13.718,13.835
1.0,1685917583.2,267.182,71.464,12.796,13.534
2.0,1685917583.2,277.611,43.48,9.459,8.492
6.0,1685917583.2,212.49,105.912,23.19,19.018
7.0,1685917583.2,238.091,77.417,17.819,16.544
1.0,1685917582.27,248.362,98.07,19.816,19.03
2.0,1685917582.27,264.114,54.478,11.114,9.315
1.0,1685917582.67,257.696,84.224,15.543,15.23
2.0,1685917582.67,270.818,49.118,10.17,9.03
6.0,1685917582.67,169.427,150.524,35.317,28.207
7.0,1685917582.67,217.039,98.799,23.551,21.122
1.0,1685917583.53,271.752,66.341,11.711,12.027
2.0,1685917583.53,281.998,40.763,9.74,7.581
6.0,1685917583.53,228.514,89.475,19.526,16.413
7.0,1685917583.53,247.386,67.915,13.592,14.038
1.0,1685917583.4,269.789,67.961,12.514,12.703
2.0,1685917583.4,280.424,41.758,9.625,7.721
6.0,1685917583.4,222.79,95.742,20.372,17.075
7.0,1685917583.4,243.75,70.792,13.865,15.143
6.0,1685917585.8,274.856,44.322,8.896,7.366
20.0,1685917585.8,278.805,60.869,10.45,10.683
21.0,1685917585.8,261.65,56.806,10.953,9.691
26.0,1685917585.8,249.222,102.039,19.589,18.236
4.0,1685917585.8,221.133,97.65,19.01,16.205
32.0,1685917585.8,235.449,62.12,12.715,10.51
6.0,1685917585.33,268.501,49.183,10.59,8.482
20.0,1685917585.33,272.159,69.948,12.454,12.554
21.0,1685917585.33,252.313,65.769,13.151,10.078
26.0,1685917585.33,230.416,130.863,26.011,22.806
4.0,1685917585.33,192.686,128.806,27.707,20.769
1.0,1685917583.0,264.308,75.962,14.46,14.03
2.0,1685917583.0,275.251,45.561,10.485,7.948
6.0,1685917583.0,199.532,119.388,26.337,21.147
7.0,1685917583.0,231.186,83.647,19.145,18.139
1.0,1685917584.53,282.953,52.695,9.324,8.359
6.0,1685917584.53,255.701,61.723,12.22,11.167
7.0,1685917584.53,266.642,51.226,9.753,8.923
20.0,1685917584.53,255.445,94.65,17.262,15.995
21.0,1685917584.53,228.039,89.13,19.614,18.844
6.0,1685917585.4,269.364,48.35,10.308,8.503
20.0,1685917585.4,273.137,68.427,12.167,12.396
21.0,1685917585.4,254.326,64.459,13.275,10.284
26.0,1685917585.4,233.771,126.248,25.447,22.666
4.0,1685917585.4,196.211,124.427,26.85,20.165
6.0,1685917585.87,275.529,43.704,8.914,7.58
20.0,1685917585.87,279.36,60.122,10.133,10.272
21.0,1685917585.87,262.734,56.035,10.583,9.083
26.0,1685917585.87,250.964,99.008,18.189,17.795
4.0,1685917585.87,223.616,94.398,16.728,15.266
32.0,1685917585.87,237.95,60.465,12.77,10.1
6.0,1685917585.47,270.365,47.72,10.437,8.707
20.0,1685917585.47,274.218,66.966,11.774,11.783
21.0,1685917585.47,255.535,62.859,12.069,10.412
26.0,1685917585.47,236.857,121.151,23.775,20.999
4.0,1685917585.47,200.735,120.242,25.305,19.42
1.0,1685917582.73,258.977,82.402,15.041,15.314
2.0,1685917582.73,271.722,48.638,10.169,8.855
6.0,1685917582.73,176.464,142.748,33.065,26.641
7.0,1685917582.73,220.427,95.394,22.767,20.274
44.0,1685917550.07,266.328,41.029,8.105,7.087
58.0,1685917550.07,247.944,71.199,13.566,11.519
59.0,1685917550.07,141.698,57.26,17.461,10.73
60.0,1685917550.07,267.746,52.916,9.747,5.565
2.0,1685917544.8,266.13,53.402,12.029,9.672
11.0,1685917544.8,249.333,100.075,17.423,17.916
2.0,1685917545.93,281.073,40.619,11.358,8.077
11.0,1685917545.93,276.336,61.712,10.667,10.581
21.0,1685917545.93,109.065,83.194,25.674,16.48
24.0,1685917545.93,227.076,68.822,14.854,11.991
2.0,1685917546.13,284.589,38.412,9.401,8.205
11.0,1685917546.13,279.401,57.866,11.141,9.164
21.0,1685917546.13,84.528,94.515,29.595,18.59
24.0,1685917546.13,234.296,62.93,13.789,11.696
24.0,1685917548.0,274.573,36.126,8.803,7.327
34.0,1685917548.0,250.402,50.968,10.35,7.835
44.0,1685917548.0,208.827,82.925,18.025,15.291
24.0,1685917548.07,275.654,35.653,9.346,7.005
34.0,1685917548.07,251.77,50.353,9.693,6.789
44.0,1685917548.07,211.833,80.455,17.083,14.371
24.0,1685917548.4,280.988,34.188,8.049,5.552
34.0,1685917548.4,258.926,45.828,8.939,6.639
44.0,1685917548.4,226.633,68.934,13.5,12.214
2.0,1685917547.0,293.648,33.847,9.049,5.025
24.0,1685917547.0,256.63,46.797,10.242,8.441
34.0,1685917547.0,219.361,74.517,15.275,11.619
44.0,1685917550.73,276.456,35.17,8.754,6.395
58.0,1685917550.73,262.684,56.214,10.798,9.133
59.0,1685917550.73,84.688,79.287,25.212,14.926
60.0,1685917550.73,277.975,44.517,9.798,5.916
24.0,1685917548.2,277.918,35.188,7.507,5.738
34.0,1685917548.2,254.877,48.773,8.87,6.415
44.0,1685917548.2,218.633,75.294,16.619,13.481
1.0,1685917543.33,287.289,48.639,9.527,8.555
2.0,1685917543.33,222.434,97.087,23.49,18.005
2.0,1685917546.4,287.604,36.708,8.726,7.213
11.0,1685917546.4,282.983,53.843,9.78,8.372
21.0,1685917546.4,42.409,114.183,37.015,22.362
24.0,1685917546.4,242.436,56.781,12.726,10.531
2.0,1685917546.33,287.064,37.143,8.363,7.097
11.0,1685917546.33,282.03,54.886,9.527,8.407
21.0,1685917546.33,54.062,108.707,35.066,20.912
24.0,1685917546.33,240.521,58.537,13.18,10.799
44.0,1685917550.67,275.655,35.698,9.099,6.646
58.0,1685917550.67,261.369,57.284,10.912,9.427
59.0,1685917550.67,91.632,76.505,24.542,14.719
60.0,1685917550.67,277.149,45.27,9.794,6.046
24.0,1685917548.33,279.709,34.704,8.064,5.592
34.0,1685917548.33,257.671,46.675,8.283,6.131
44.0,1685917548.33,224.54,70.943,14.528,12.722
44.0,1685917550.47,272.979,37.096,8.833,6.62
58.0,1685917550.47,257.641,61.343,11.194,9.399
59.0,1685917550.47,111.27,68.996,21.312,12.634
60.0,1685917550.47,274.403,47.1,9.244,5.448
24.0,1685917547.33,263.184,43.081,10.671,7.9
34.0,1685917547.33,232.292,64.206,12.559,10.272
2.0,1685917546.6,289.869,35.574,8.354,6.829
24.0,1685917546.6,247.199,52.798,12.285,9.649
2.0,1685917543.53,232.125,87.087,19.732,16.073
2.0,1685917545.33,274.281,46.563,10.79,8.505
11.0,1685917545.33,265.224,76.877,13.602,13.423
21.0,1685917545.33,160.826,60.603,17.137,11.552
24.0,1685917545.33,194.909,93.655,22.369,16.343
24.0,1685917548.27,278.841,35.035,7.694,5.233
34.0,1685917548.27,256.556,47.443,8.849,6.139
44.0,1685917548.27,221.4,72.878,15.36,13.424
34.0,1685917549.0,269.004,39.404,9.018,5.478
44.0,1685917549.0,244.679,55.06,12.159,10.743
1.0,1685917543.27,286.468,49.451,8.835,8.958
2.0,1685917543.27,218.673,101.559,24.243,19.781
2.0,1685917545.67,278.185,43.4,10.975,8.324
11.0,1685917545.67,271.983,67.929,11.77,11.565
21.0,1685917545.67,135.412,71.637,21.847,14.09
24.0,1685917545.67,215.278,77.981,17.339,14.267
2.0,1685917543.8,242.375,76.485,16.145,13.582
2.0,1685917546.53,289.154,36.008,9.144,7.008
11.0,1685917546.53,284.669,52.221,9.705,8.165
21.0,1685917546.53,18.884,126.387,36.123,25.103
24.0,1685917546.53,245.967,54.135,11.659,9.869
58.0,1685917550.93,265.705,52.962,10.623,8.481
59.0,1685917550.93,60.814,88.698,28.329,16.977
60.0,1685917550.93,281.943,41.48,8.639,6.031
2.0,1685917544.53,261.273,57.69,12.95,9.864
11.0,1685917544.53,237.529,118.898,23.681,21.3
2.0,1685917544.87,266.924,52.656,11.659,10.001
11.0,1685917544.87,251.667,96.048,17.073,18.222
21.0,1685917544.87,187.659,49.083,13.408,9.322
24.0,1685917548.47,281.88,33.501,8.056,5.881
34.0,1685917548.47,259.997,45.363,9.331,6.293
44.0,1685917548.47,229.272,67.222,13.86,12.395
44.0,1685917550.0,265.382,41.45,7.913,6.893
58.0,1685917550.0,246.261,72.876,13.027,11.364
59.0,1685917550.0,146.206,55.629,16.602,10.49
60.0,1685917550.0,266.605,53.701,9.756,6.051
2.0,1685917545.8,280.416,41.841,10.388,8.194
11.0,1685917545.8,274.719,64.655,11.362,10.453
21.0,1685917545.8,123.395,76.957,23.585,15.099
24.0,1685917545.8,221.642,72.848,16.242,12.748
2.0,1685917543.67,236.896,81.832,18.502,15.553
2.0,1685917544.67,263.662,56.014,12.773,10.122
11.0,1685917544.67,244.761,109.002,21.317,18.508
34.0,1685917549.2,272.958,37.138,8.339,5.682
44.0,1685917549.2,249.759,51.55,9.92,9.132
58.0,1685917549.2,211.388,109.912,24.147,17.497
59.0,1685917549.2,187.229,41.502,11.842,8.263
60.0,1685917549.2,249.418,69.067,13.634,11.613
24.0,1685917547.13,259.29,45.351,10.748,7.836
34.0,1685917547.13,224.435,70.519,13.658,11.261
2.0,1685917544.47,259.86,59.041,13.097,10.083
11.0,1685917544.47,234.608,123.16,24.832,21.215
34.0,1685917549.6,279.216,34.604,8.081,5.435
44.0,1685917549.6,257.974,45.978,9.379,7.335
58.0,1685917549.6,232.262,87.725,15.972,14.042
59.0,1685917549.6,168.753,48.139,14.805,9.254
60.0,1685917549.6,258.73,60.918,11.818,7.222
2.0,1685917544.4,258.474,60.576,13.412,10.339
2.0,1685917543.6,234.645,84.507,18.962,15.612
2.0,1685917546.2,285.446,37.8,8.497,7.599
11.0,1685917546.2,280.238,56.672,10.839,9.266
21.0,1685917546.2,75.088,98.921,31.268,19.233
24.0,1685917546.2,236.752,61.378,14.241,11.101
24.0,1685917547.53,266.881,40.446,9.715,8.031
34.0,1685917547.53,238.007,59.481,11.848,9.508
2.0,1685917545.2,272.334,47.995,10.158,9.15
11.0,1685917545.2,261.748,81.411,14.684,14.464
21.0,1685917545.2,169.381,57.0,15.644,10.78
24.0,1685917545.2,184.062,102.62,24.613,18.838
2.0,1685917543.4,226.042,93.488,22.02,16.753
24.0,1685917548.73,284.782,32.066,9.219,5.645
34.0,1685917548.73,265.088,41.941,8.313,5.712
44.0,1685917548.73,237.366,60.393,11.822,11.1
2.0,1685917545.53,276.083,44.512,11.267,8.394
11.0,1685917545.53,269.523,70.549,13.219,12.832
21.0,1685917545.53,146.445,66.462,19.697,12.643
24.0,1685917545.53,207.925,83.629,19.138,14.841
44.0,1685917550.13,267.64,40.252,8.478,7.305
58.0,1685917550.13,249.868,69.151,12.898,11.169
59.0,1685917550.13,137.141,58.896,18.08,11.675
60.0,1685917550.13,269.088,51.417,9.615,5.983
2.0,1685917544.6,262.639,56.645,13.11,10.367
11.0,1685917544.6,241.74,113.391,22.357,19.831
24.0,1685917547.67,269.185,39.137,8.933,7.95
34.0,1685917547.67,241.978,56.692,11.203,8.765
44.0,1685917547.67,185.074,101.294,23.646,18.467
34.0,1685917549.13,271.796,38.096,8.116,5.261
44.0,1685917549.13,248.099,52.473,10.399,9.428
58.0,1685917549.13,206.927,114.751,24.916,18.93
44.0,1685917550.53,273.868,36.465,8.712,6.52
58.0,1685917550.53,259.043,59.837,10.854,9.475
59.0,1685917550.53,104.973,71.258,21.856,13.074
60.0,1685917550.53,275.384,46.308,9.118,5.195
2.0,1685917545.13,271.27,49.012,10.234,8.889
11.0,1685917545.13,260.227,83.768,14.633,14.906
21.0,1685917545.13,173.334,55.409,15.669,10.484
24.0,1685917545.13,177.739,107.89,26.14,19.674
44.0,1685917550.33,270.582,38.36,8.737,7.104
58.0,1685917550.33,254.152,64.074,13.459,10.208
59.0,1685917550.33,122.346,64.622,19.784,12.442
60.0,1685917550.33,272.327,48.829,8.995,5.794
2.0,1685917546.93,293.23,34.451,8.238,4.616
24.0,1685917546.93,255.317,47.777,10.673,8.876
24.0,1685917548.6,283.312,32.67,8.587,5.714
34.0,1685917548.6,262.718,43.699,7.923,6.024
44.0,1685917548.6,233.556,63.324,13.098,12.327
24.0,1685917547.6,268.142,39.653,8.854,7.937
34.0,1685917547.6,240.332,57.845,11.74,8.892
2.0,1685917546.0,282.529,39.687,11.122,8.142
11.0,1685917546.0,277.388,59.788,10.818,9.551
21.0,1685917546.0,101.528,86.382,26.693,16.826
24.0,1685917546.0,229.898,66.638,14.467,11.948
44.0,1685917549.8,261.689,43.885,9.478,7.902
58.0,1685917549.8,239.792,79.911,15.284,13.054
59.0,1685917549.8,157.889,51.768,15.559,9.984
60.0,1685917549.8,262.698,57.502,10.825,7.206
24.0,1685917548.13,276.963,35.42,7.75,6.231
34.0,1685917548.13,253.557,49.546,9.249,6.53
44.0,1685917548.13,215.299,77.729,15.968,13.72
44.0,1685917549.73,260.705,44.617,10.053,7.916
58.0,1685917549.73,237.192,82.262,16.133,13.573
59.0,1685917549.73,161.595,50.151,15.203,9.833
60.0,1685917549.73,262.039,58.216,11.066,7.062
24.0,1685917548.53,282.744,32.977,8.575,5.634
34.0,1685917548.53,261.31,44.565,9.24,6.437
44.0,1685917548.53,231.445,65.021,13.251,12.202
2.0,1685917543.93,246.468,72.567,16.271,13.271
24.0,1685917547.2,260.803,44.55,10.811,7.59
34.0,1685917547.2,227.218,67.956,12.598,10.891
2.0,1685917545.87,280.5,41.203,11.294,8.006
11.0,1685917545.87,275.615,63.08,10.917,11.013
21.0,1685917545.87,116.344,79.986,24.564,15.511
24.0,1685917545.87,224.585,70.558,15.415,12.35
2.0,1685917546.8,292.21,35.221,8.352,4.651
24.0,1685917546.8,252.397,49.409,9.795,8.636
24.0,1685917547.27,261.842,43.733,10.326,7.617
34.0,1685917547.27,229.892,65.957,12.602,10.294
24.0,1685917547.07,258.106,45.994,10.739,8.139
34.0,1685917547.07,221.965,72.245,14.695,11.344
24.0,1685917547.8,271.868,37.8,8.821,7.454
34.0,1685917547.8,245.413,54.437,10.575,8.042
44.0,1685917547.8,195.747,93.185,21.342,17.239
58.0,1685917550.87,264.668,54.101,10.582,8.386
59.0,1685917550.87,69.356,85.555,26.948,16.575
60.0,1685917550.87,280.859,42.343,8.641,5.919
2.0,1685917544.07,250.026,68.914,15.089,12.918
2.0,1685917545.07,270.145,49.427,10.647,8.76
11.0,1685917545.07,258.266,86.4,15.176,15.864
