id,time,frame_num,x_pix,y_pix,w_pix,h_pix,x_utm,y_utm
116.0,26.87,403,121.545,131.731,25.459,24.874,300179.45,4767845.36
116.0,26.93,404,125.433,136.84,27.025,25.836,300177.97,4767846.42
116.0,27.0,405,129.433,142.575,27.579,27.901,300176.47,4767847.54
116.0,27.07,406,133.934,148.674,28.962,29.999,300174.97,4767848.63
116.0,27.13,407,138.709,155.479,30.301,31.043,300173.45,4767849.76
116.0,27.2,408,144.152,162.652,31.933,32.807,300171.94,4767850.83
116.0,27.27,409,149.855,170.641,33.573,34.862,300170.43,4767851.94
116.0,27.33,410,155.998,179.134,35.587,37.758,300168.97,4767853.02
116.0,27.4,411,162.45,187.973,37.116,39.562,300167.57,4767854.03
117.0,27.93,419,60.817,48.105,8.772,8.583,300240.96,4767800.41
117.0,28.0,420,61.359,48.914,8.784,8.72,300239.52,4767801.48
117.0,28.07,421,61.965,49.653,8.268,8.617,300238.2,4767802.42
117.0,28.13,422,62.482,50.926,8.318,9.015,300236.18,4767804.03
117.0,28.2,423,63.417,52.096,8.766,8.82,300234.25,4767805.41
117.0,28.27,424,64.533,53.18,9.158,8.818,300232.44,4767806.63
117.0,28.33,425,65.154,54.255,8.996,9.085,300230.86,4767807.83
117.0,28.4,426,65.813,55.071,9.19,9.712,300229.64,4767808.7
117.0,28.47,427,66.693,56.155,9.229,9.977,300228.07,4767809.82
117.0,28.53,428,67.601,57.253,9.785,10.291,300226.53,4767810.91
117.0,28.6,429,68.488,58.654,9.957,10.07,300224.71,4767812.28
117.0,28.67,430,69.415,59.846,10.096,10.587,300223.17,4767813.39
117.0,28.73,431,70.505,61.127,10.76,11.055,300221.56,4767814.52
117.0,28.8,432,71.681,62.807,11.22,11.189,300219.59,4767815.97
117.0,28.87,433,72.503,64.209,11.714,11.611,300218.06,4767817.14
117.0,28.93,434,73.634,65.648,11.44,11.727,300216.48,4767818.28
117.0,29.0,435,74.728,67.407,11.86,12.014,300214.7,4767819.62
117.0,29.07,436,75.999,69.145,12.693,12.628,300212.98,4767820.88
117.0,29.13,437,77.195,70.81,12.802,12.794,300211.4,4767822.04
117.0,29.2,438,78.751,72.712,12.706,13.42,300209.64,4767823.28
117.0,29.27,439,80.223,74.618,13.588,13.803,300207.97,4767824.48
117.0,29.33,440,81.392,76.648,13.687,14.14,300206.36,4767825.73
117.0,29.4,441,83.048,78.793,14.072,14.79,300204.66,4767826.95
117.0,29.47,442,84.624,81.012,14.729,15.042,300203.0,4767828.17
117.0,29.53,443,86.25,83.514,15.784,15.516,300201.27,4767829.47
117.0,29.6,444,88.076,86.015,15.769,16.255,300199.59,4767830.7
117.0,29.67,445,90.281,88.649,16.327,16.792,300197.86,4767831.9
117.0,29.73,446,92.334,91.605,16.695,17.193,300196.11,4767833.2
117.0,29.8,447,94.515,94.573,17.401,18.012,300194.42,4767834.43
117.0,29.87,448,96.711,97.827,17.992,18.658,300192.72,4767835.7
117.0,29.93,449,99.378,101.543,18.968,19.228,300190.87,4767837.06
117.0,30.0,450,102.164,105.0,19.869,20.383,300189.22,4767838.22
117.0,30.07,451,104.733,109.038,20.974,21.254,300187.51,4767839.53
117.0,30.13,452,107.233,113.117,21.623,22.275,300185.91,4767840.77
117.0,30.2,453,110.334,117.434,22.969,23.103,300184.27,4767841.97
117.0,30.27,454,113.637,122.177,23.697,24.239,300182.6,4767843.2
117.0,30.33,455,117.337,127.407,24.884,25.187,300180.89,4767844.46
117.0,30.4,456,121.345,132.92,25.943,27.012,300179.22,4767845.68
117.0,30.47,457,125.648,138.704,27.513,28.501,300177.58,4767846.85
117.0,30.53,458,130.12,145.306,28.594,30.318,300175.92,4767848.11
117.0,30.6,459,135.061,152.395,30.227,32.582,300174.26,4767849.33
117.0,30.67,460,140.64,160.156,32.311,34.348,300172.6,4767850.55
117.0,30.73,461,146.596,168.534,34.621,36.826,300170.97,4767851.74
117.0,30.8,462,153.088,177.766,36.33,39.736,300169.35,4767852.94
117.0,30.87,463,159.606,187.456,37.334,41.976,300167.84,4767854.09
118.0,28.13,422,88.64,48.391,9.076,8.957,300230.54,4767798.85
118.0,28.2,423,89.59,49.265,9.44,8.743,300229.08,4767799.95
118.0,28.27,424,91.082,50.496,9.712,9.176,300227.05,4767801.43
118.0,28.33,425,92.445,51.515,10.047,8.809,300225.39,4767802.61
118.0,28.4,426,93.9,52.592,10.333,9.081,300223.69,4767803.8
118.0,28.47,427,95.394,53.744,10.521,9.271,300221.96,4767805.04
118.0,28.53,428,96.718,54.929,10.709,9.576,300220.31,4767806.28
118.0,28.6,429,98.206,56.094,11.252,9.549,300218.7,4767807.44
118.0,28.67,430,100.021,57.462,11.631,9.868,300216.85,4767808.75
118.0,28.73,431,101.472,58.556,12.497,10.37,300215.43,4767809.76
118.0,28.8,432,103.332,60.16,12.734,10.346,300213.5,4767811.19
118.0,28.87,433,105.065,61.416,12.001,10.814,300211.98,4767812.25
118.0,28.93,434,106.95,63.098,12.797,11.154,300210.14,4767813.64
118.0,29.0,435,108.801,64.589,13.24,11.719,300208.54,4767814.81
118.0,29.07,436,110.793,66.509,13.689,11.475,300206.65,4767816.27
118.0,29.13,437,113.009,68.065,14.221,11.843,300205.06,4767817.35
118.0,29.2,438,115.273,69.895,14.382,12.3,300203.35,4767818.6
118.0,29.27,439,117.509,71.793,14.783,12.652,300201.67,4767819.84
118.0,29.33,440,119.882,73.867,15.282,13.196,300199.95,4767821.14
118.0,29.4,441,122.22,76.071,15.368,13.281,300198.25,4767822.45
118.0,29.47,442,124.771,78.512,15.935,14.187,300196.47,4767823.84
118.0,29.53,443,127.643,80.809,16.442,14.897,300194.79,4767825.05
118.0,29.6,444,130.715,83.338,17.411,15.19,300193.06,4767826.31
118.0,29.67,445,133.936,86.278,17.755,16.017,300191.23,4767827.71
118.0,29.73,446,137.479,88.995,18.684,16.846,300189.54,4767828.9
118.0,29.8,447,140.777,92.155,18.975,17.458,300187.82,4767830.25
118.0,29.87,448,144.599,95.516,19.785,18.327,300186.05,4767831.58
118.0,29.93,449,148.324,98.888,20.286,19.116,300184.41,4767832.83
118.0,30.0,450,152.66,102.792,21.117,19.491,300182.63,4767834.19
118.0,30.07,451,157.193,106.96,21.813,20.272,300180.88,4767835.55
118.0,30.13,452,162.173,110.389,23.225,22.956,300179.36,4767836.52
118.0,30.2,453,167.377,115.017,24.396,23.74,300177.64,4767837.83
118.0,30.27,454,172.922,120.34,25.886,23.801,300175.86,4767839.24
118.0,30.33,455,178.941,125.963,27.394,24.822,300174.12,4767840.6
118.0,30.4,456,185.652,131.927,28.827,25.937,300172.39,4767841.92
118.0,30.47,457,192.925,138.242,30.523,27.237,300170.69,4767843.18
118.0,30.53,458,200.73,145.082,32.538,29.466,300169.02,4767844.44
118.0,30.6,459,209.256,152.648,34.272,31.36,300167.34,4767845.71
118.0,30.67,460,218.557,160.824,36.792,33.477,300165.69,4767846.95
118.0,30.73,461,228.789,169.54,38.979,35.938,300164.08,4767848.13
118.0,30.8,462,240.052,179.609,41.761,38.306,300162.43,4767849.38
118.0,30.87,463,252.66,190.895,45.139,41.386,300160.79,4767850.64
118.0,30.93,464,266.449,203.169,48.369,45.246,300159.2,4767851.85
118.0,31.0,465,281.976,214.273,52.561,43.944,300157.73,4767852.72
120.0,29.2,438,49.4,34.967,6.601,5.561,300273.35,4767777.6
120.0,29.27,439,49.519,35.095,6.552,5.432,300272.93,4767777.89
120.0,29.33,440,49.621,35.411,6.653,5.568,300272.02,4767778.6
120.0,29.4,441,49.887,35.742,6.79,5.871,300270.99,4767779.34
120.0,29.47,442,50.488,36.944,7.263,5.896,300267.58,4767781.93
120.0,29.53,443,51.01,37.743,7.739,5.429,300265.34,4767783.57
120.0,29.6,444,51.5,38.366,8.33,5.757,300263.61,4767784.8
120.0,29.67,445,51.836,38.578,7.869,6.194,300262.95,4767785.21
120.0,29.73,446,52.555,39.209,7.717,5.919,300261.15,4767786.4
120.0,29.8,447,53.013,39.401,7.703,6.065,300260.5,4767786.74
120.0,29.87,448,53.194,39.784,7.728,6.303,300259.57,4767787.46
120.0,29.93,449,53.389,40.28,7.829,6.847,300258.4,4767788.37
120.0,30.0,450,53.614,40.553,7.727,7.365,300257.71,4767788.86
120.0,30.07,451,53.938,41.264,7.909,7.481,300256.07,4767790.13
120.0,30.13,452,54.304,41.551,7.724,7.453,300255.32,4767790.61
120.0,30.2,453,54.862,42.307,8.103,7.667,300253.55,4767791.89
120.0,30.27,454,55.371,42.824,8.282,7.816,300252.32,4767792.73
120.0,30.33,455,55.98,43.283,8.647,7.88,300251.18,4767793.45
120.0,30.4,456,56.486,44.059,9.176,7.937,300249.52,4767794.68
120.0,30.47,457,56.881,44.781,9.302,8.436,300248.05,4767795.79
120.0,30.53,458,57.445,45.451,9.014,8.391,300246.64,4767796.79
120.0,30.6,459,57.881,46.503,9.186,8.631,300244.67,4767798.33
120.0,30.67,460,58.214,47.388,9.039,8.421,300243.09,4767799.59
120.0,30.73,461,58.951,47.991,9.189,8.645,300241.84,4767800.39
120.0,30.8,462,59.607,48.881,9.379,8.754,300240.22,4767801.56
120.0,30.87,463,60.089,49.426,9.794,8.966,300239.21,4767802.26
120.0,30.93,464,60.624,50.196,9.845,9.519,300237.89,4767803.23
120.0,31.0,465,61.486,50.944,10.057,9.965,300236.51,4767804.13
120.0,31.07,466,61.968,51.709,10.79,10.044,300235.27,4767805.05
120.0,31.13,467,62.756,52.674,10.966,10.329,300233.7,4767806.16
120.0,31.2,468,63.574,53.886,11.326,10.023,300231.85,4767807.52
120.0,31.27,469,64.174,54.996,11.14,9.934,300230.26,4767808.74
120.0,31.33,470,64.984,55.968,10.949,9.968,300228.83,4767809.75
120.0,31.4,471,65.655,56.976,10.967,10.242,300227.44,4767810.77
120.0,31.47,472,66.381,58.151,11.566,10.715,300225.89,4767811.93
120.0,31.53,473,67.237,59.304,12.186,11.066,300224.38,4767813.02
120.0,31.6,474,68.161,60.504,12.443,11.771,300222.85,4767814.12
120.0,31.67,475,69.231,61.617,12.112,12.186,300221.42,4767815.08
120.0,31.73,476,70.148,62.969,12.346,12.253,300219.86,4767816.24
120.0,31.8,477,71.387,64.426,12.919,12.359,300218.16,4767817.42
120.0,31.87,478,72.178,65.713,12.985,12.572,300216.8,4767818.44
120.0,31.93,479,73.132,67.165,13.333,12.718,300215.31,4767819.55
120.0,32.0,480,74.269,68.81,13.609,12.958,300213.67,4767820.76
121.0,29.27,439,83.922,45.58,9.13,8.872,300236.17,4767795.17
121.0,29.33,440,84.843,46.369,9.018,9.235,300234.67,4767796.27
121.0,29.4,441,85.896,47.207,8.792,9.271,300233.11,4767797.4
121.0,29.47,442,87.478,47.863,9.369,9.72,300231.65,4767798.2
121.0,29.53,443,88.804,48.848,10.295,10.275,300229.89,4767799.45
121.0,29.6,444,90.113,50.366,11.084,10.181,300227.53,4767801.33
121.0,29.67,445,91.497,51.535,11.062,9.834,300225.67,4767802.7
121.0,29.73,446,92.833,52.864,11.04,10.027,300223.72,4767804.2
121.0,29.8,447,94.225,53.945,11.481,10.519,300222.1,4767805.35
121.0,29.87,448,95.384,55.164,11.932,10.526,300220.46,4767806.63
121.0,29.93,449,96.987,56.486,12.289,11.049,300218.66,4767807.95
121.0,30.0,450,98.559,57.644,12.43,11.152,300217.09,4767809.04
121.0,30.07,451,100.249,58.898,12.874,11.549,300215.45,4767810.18
121.0,30.13,452,101.815,60.012,13.125,12.406,300214.03,4767811.16
121.0,30.2,453,103.455,61.143,13.136,13.029,300212.63,4767812.11
121.0,30.27,454,105.219,62.806,14.169,12.615,300210.81,4767813.5
121.0,30.33,455,107.322,64.622,14.718,12.745,300208.87,4767814.94
121.0,30.4,456,109.336,66.012,15.329,13.656,300207.36,4767815.96
121.0,30.47,457,111.451,67.867,15.31,13.954,300205.55,4767817.31
121.0,30.53,458,113.623,69.239,15.299,15.145,300204.14,4767818.22
121.0,30.6,459,115.897,71.161,15.751,15.571,300202.41,4767819.49
121.0,30.67,460,118.396,73.624,16.309,15.748,300200.4,4767821.07
121.0,30.73,461,120.682,75.78,16.434,16.137,300198.71,4767822.37
121.0,30.8,462,123.306,78.348,17.205,16.472,300196.83,4767823.84
121.0,30.87,463,125.955,80.865,18.018,16.998,300195.08,4767825.19
121.0,30.93,464,129.082,83.385,18.719,17.465,300193.33,4767826.44
121.0,31.0,465,132.052,85.902,19.067,18.272,300191.71,4767827.63
121.0,31.07,466,135.344,88.746,19.645,19.483,300189.99,4767828.91
121.0,31.13,467,138.89,91.896,20.027,19.485,300188.21,4767830.25
121.0,31.2,468,142.618,95.228,21.296,20.692,300186.46,4767831.57
121.0,31.27,469,146.67,98.927,22.267,21.33,300184.64,4767832.95
121.0,31.33,470,151.036,102.512,23.354,22.582,300182.94,4767834.18
121.0,31.4,471,155.629,106.577,24.944,23.622,300181.19,4767835.49
121.0,31.47,472,160.361,110.861,25.879,24.585,300179.48,4767836.79
121.0,31.53,473,165.435,114.857,26.815,26.958,300177.91,4767837.88
121.0,31.6,474,171.035,120.306,28.283,27.398,300176.09,4767839.33
121.0,31.67,475,177.205,125.964,29.568,28.207,300174.31,4767840.7
121.0,31.73,476,183.99,131.966,31.446,30.062,300172.56,4767842.01
121.0,31.8,477,191.051,138.147,33.198,31.42,300170.89,4767843.25
121.0,31.87,478,199.001,144.939,35.278,33.423,300169.2,4767844.49
121.0,31.93,479,207.316,152.244,37.242,35.278,300167.56,4767845.71
121.0,32.0,480,216.611,160.407,39.84,37.53,300165.9,4767846.95
122.0,30.2,453,322.701,67.785,19.725,7.771,300166.08,4767805.17
122.0,30.27,454,322.447,67.855,20.331,7.858,300166.11,4767805.23
122.0,30.33,455,322.214,67.87,20.976,7.812,300166.14,4767805.26
122.0,30.4,456,321.772,67.7,21.684,7.757,300166.24,4767805.15
122.0,30.47,457,321.447,67.558,22.545,7.791,300166.31,4767805.05
122.0,30.53,458,321.234,67.36,23.431,8.126,300166.38,4767804.91
122.0,30.6,459,320.775,67.293,24.221,8.291,300166.47,4767804.88
122.0,30.67,460,320.215,67.292,25.328,8.368,300166.55,4767804.91
122.0,30.73,461,319.855,67.411,26.231,7.825,300166.59,4767805.02
122.0,30.8,462,319.575,67.415,26.921,7.76,300166.63,4767805.03
122.0,30.87,463,318.99,67.468,27.551,7.431,300166.71,4767805.1
123.0,30.27,454,73.333,49.033,8.389,7.694,300235.01,4767800.77
123.0,30.33,455,74.128,49.973,8.439,7.464,300233.43,4767801.95
123.0,30.4,456,75.498,51.053,8.263,8.11,300231.53,4767803.23
123.0,30.47,457,76.495,51.976,8.385,7.978,300230.01,4767804.3
123.0,30.53,458,77.599,53.056,8.87,7.72,300228.31,4767805.51
123.0,30.6,459,78.594,54.192,9.316,7.971,300226.64,4767806.75
123.0,30.67,460,79.766,55.085,9.701,8.514,300225.25,4767807.67
123.0,30.73,461,80.916,56.271,10.149,8.357,300223.59,4767808.88
123.0,30.8,462,82.152,57.682,10.262,8.81,300221.73,4767810.27
123.0,30.87,463,83.065,58.703,10.271,8.811,300220.43,4767811.23
123.0,30.93,464,84.284,59.706,10.773,9.371,300219.09,4767812.13
123.0,31.0,465,85.743,60.724,11.246,9.717,300217.72,4767813.0
123.0,31.07,466,87.02,62.226,11.196,9.631,300216.0,4767814.3
123.0,31.13,467,88.312,63.753,11.356,9.89,300214.33,4767815.56
123.0,31.2,468,89.7,65.134,11.88,9.802,300212.82,4767816.64
123.0,31.27,469,91.211,66.795,12.003,9.724,300211.12,4767817.9
123.0,31.33,470,92.653,67.938,12.639,10.751,300209.9,4767818.71
123.0,31.4,471,94.301,69.616,13.207,11.416,300208.28,4767819.88
123.0,31.47,472,95.824,71.73,13.165,11.068,300206.46,4767821.33
123.0,31.53,473,97.386,73.613,13.847,11.463,300204.87,4767822.54
123.0,31.6,474,99.409,75.844,14.005,11.284,300203.04,4767823.9
123.0,31.67,475,101.366,77.69,14.56,11.914,300201.55,4767824.95
123.0,31.73,476,103.254,80.0,15.013,12.235,300199.87,4767826.24
123.0,31.8,477,105.193,82.244,15.829,12.391,300198.3,4767827.42
123.0,31.87,478,107.195,84.589,16.006,12.557,300196.75,4767828.59
123.0,31.93,479,109.543,86.984,16.757,13.006,300195.19,4767829.72
123.0,32.0,480,111.865,89.496,17.229,13.648,300193.66,4767830.84
124.0,31.93,479,299.516,65.915,15.945,6.524,300170.1,4767804.81
124.0,32.0,480,299.184,65.623,16.039,6.694,300170.22,4767804.6
127.0,32.33,485,204.335,71.148,17.438,9.916,300184.87,4767813.86
127.0,32.4,486,200.438,69.467,17.284,9.931,300186.26,4767812.84
127.0,32.47,487,196.272,67.47,16.582,9.216,300187.9,4767811.54
127.0,32.53,488,192.297,65.524,16.616,9.078,300189.56,4767810.21
127.0,32.6,489,188.288,64.01,16.265,8.586,300191.11,4767809.18
127.0,32.67,490,184.711,62.644,15.973,8.5,300192.55,4767808.21
127.0,32.73,491,181.182,60.826,14.776,8.853,300194.3,4767806.78
127.0,32.8,492,177.758,59.396,14.518,8.435,300195.88,4767805.64
127.0,32.87,493,174.446,58.094,13.631,8.269,300197.42,4767804.58
127.0,32.93,494,171.51,56.585,13.485,7.719,300199.07,4767803.23
127.0,33.0,495,168.591,55.179,13.509,7.661,300200.73,4767801.93
127.0,33.07,496,165.81,54.096,12.688,7.545,300202.19,4767800.93
127.0,33.13,497,163.031,52.985,12.6,7.44,300203.72,4767799.85
127.0,33.2,498,160.443,51.792,12.367,7.233,300205.32,4767798.63
127.0,33.27,499,157.809,50.584,11.74,6.879,300207.01,4767797.34
127.0,33.33,500,155.545,49.828,11.421,6.928,300208.28,4767796.54
127.0,33.4,501,153.248,48.862,11.203,6.776,300209.78,4767795.46
127.0,33.47,502,151.18,47.811,11.499,6.828,300211.34,4767794.21
127.0,33.53,503,148.837,46.843,11.006,6.424,300212.96,4767793.05
127.0,33.6,504,147.053,46.086,10.586,6.413,300214.26,4767792.1
127.0,33.67,505,145.014,45.268,10.153,6.248,300215.73,4767791.06
127.0,33.73,506,143.06,44.328,10.061,6.17,300217.36,4767789.8
127.0,33.8,507,141.082,43.688,9.623,5.862,300218.71,4767788.95
127.0,33.87,508,139.332,42.89,9.635,5.972,300220.21,4767787.82
127.0,33.93,509,137.764,42.099,9.097,5.819,300221.68,4767786.66
127.0,34.0,510,135.944,41.246,8.495,5.952,300223.37,4767785.38
127.0,34.07,511,134.586,40.818,8.037,5.696,300224.39,4767784.74
127.0,34.13,512,132.69,40.235,7.86,5.539,300225.84,4767783.85
128.0,32.33,485,341.992,63.282,19.437,13.881,300163.89,4767800.73
128.0,32.4,486,340.542,63.26,22.032,14.083,300164.11,4767800.78
128.0,32.47,487,339.474,63.209,24.03,14.356,300164.29,4767800.78
128.0,32.53,488,338.29,63.144,26.25,14.021,300164.48,4767800.78
128.0,32.6,489,335.656,63.002,24.209,13.502,300164.92,4767800.78
128.0,32.67,490,333.862,62.939,21.936,13.402,300165.21,4767800.8
128.0,32.73,491,331.833,62.732,22.064,13.211,300165.57,4767800.72
128.0,32.8,492,329.769,62.596,22.293,13.365,300165.92,4767800.7
128.0,32.87,493,327.689,62.553,21.697,13.153,300166.26,4767800.76
130.0,32.4,486,223.887,68.509,21.67,12.956,300182.31,4767810.77
130.0,32.47,487,219.993,67.031,21.459,12.883,300183.58,4767809.83
130.0,32.53,488,215.57,65.259,20.51,12.587,300185.12,4767808.65
130.0,32.6,489,211.463,63.678,20.116,12.109,300186.59,4767807.56
130.0,32.67,490,207.542,62.383,19.799,11.93,300187.95,4767806.65
130.0,32.73,491,203.612,60.678,19.21,11.804,300189.57,4767805.34
130.0,32.8,492,200.021,59.308,18.719,11.426,300191.02,4767804.27
130.0,32.87,493,196.5,57.846,17.944,10.78,300192.57,4767803.06
130.0,32.93,494,193.316,56.72,17.477,10.842,300193.91,4767802.11
130.0,33.0,495,190.094,55.45,17.032,10.856,300195.4,4767800.98
130.0,33.07,496,187.041,54.212,16.562,10.396,300196.89,4767799.84
130.0,33.13,497,184.153,53.077,16.223,10.117,300198.33,4767798.75
130.0,33.2,498,181.286,52.12,15.935,9.963,300199.69,4767797.83
130.0,33.27,499,178.595,51.219,15.306,9.295,300201.01,4767796.93
130.0,33.33,500,175.927,50.111,15.112,9.186,300202.53,4767795.75
130.0,33.4,501,173.35,49.273,14.837,8.956,300203.86,4767794.86
130.0,33.47,502,170.862,48.096,14.428,9.269,300205.49,4767793.5
130.0,33.53,503,168.627,47.409,14.394,9.12,300206.69,4767792.73
130.0,33.6,504,166.325,46.701,13.868,8.993,300207.96,4767791.9
130.0,33.67,505,164.068,45.872,13.67,8.603,300209.36,4767790.89
130.0,33.73,506,161.889,44.976,13.268,8.195,300210.85,4767789.75
130.0,33.8,507,159.716,43.947,13.064,8.377,300212.52,4767788.37
130.0,33.87,508,157.689,43.221,12.619,8.311,300213.89,4767787.39
133.0,32.53,488,339.298,122.158,24.945,15.814,300158.15,4767831.49
133.0,32.6,489,333.774,118.427,29.413,15.582,300158.94,4767830.49
133.0,32.67,490,325.816,114.097,30.204,15.07,300160.07,4767829.33
133.0,32.73,491,316.83,109.913,30.323,14.862,300161.37,4767828.19
133.0,32.8,492,307.849,106.102,28.695,14.413,300162.72,4767827.13
133.0,32.87,493,299.304,102.343,27.176,13.693,300164.11,4767825.99
133.0,32.93,494,291.648,98.824,26.144,13.481,300165.46,4767824.83
133.0,33.0,495,284.229,95.526,24.814,12.869,300166.83,4767823.7
133.0,33.07,496,277.178,92.655,24.45,12.853,300168.17,4767822.68
133.0,33.13,497,270.394,89.794,23.151,12.41,300169.55,4767821.59
133.0,33.2,498,263.996,86.898,22.293,11.583,300170.97,4767820.4
133.0,33.27,499,258.195,84.749,21.585,11.428,300172.23,4767819.52
133.0,33.33,500,252.399,82.416,21.078,11.34,300173.59,4767818.5
133.0,33.4,501,247.07,80.122,20.303,11.015,300174.94,4767817.42
133.0,33.47,502,241.948,77.774,19.653,10.543,300176.35,4767816.23
133.0,33.53,503,236.939,75.982,19.229,10.363,300177.65,4767815.35
133.0,33.6,504,232.343,73.685,18.24,10.468,300179.09,4767814.06
133.0,33.67,505,227.849,71.774,17.603,10.057,300180.47,4767812.96
133.0,33.73,506,223.132,70.117,17.062,9.891,300181.87,4767812.02
133.0,33.8,507,219.013,68.375,16.604,9.454,300183.25,4767810.94
133.0,33.87,508,214.854,66.655,16.418,9.271,300184.69,4767809.82
133.0,33.93,509,211.037,64.983,15.799,9.432,300186.11,4767808.68
133.0,34.0,510,207.475,63.676,15.455,9.208,300187.38,4767807.78
133.0,34.07,511,203.876,62.107,15.134,9.114,300188.83,4767806.62
133.0,34.13,512,200.328,60.926,14.85,8.42,300190.14,4767805.76
133.0,34.2,513,197.012,59.465,14.441,8.484,300191.59,4767804.59
133.0,34.27,514,194.03,58.361,13.988,8.183,300192.83,4767803.7
133.0,34.33,515,190.822,57.207,13.68,7.883,300194.2,4767802.74
133.0,34.4,516,187.96,56.151,13.533,7.496,300195.48,4767801.83
133.0,34.47,517,184.99,54.965,13.286,7.65,300196.9,4767800.76
133.0,34.53,518,182.68,53.696,12.031,7.527,300198.28,4767799.52
133.0,34.6,519,179.753,52.552,12.17,7.469,300199.78,4767798.4
133.0,34.67,520,177.189,51.72,12.069,6.86,300201.01,4767797.59
133.0,34.73,521,176.011,51.001,8.625,5.763,300201.84,4767796.81
133.0,34.8,522,172.56,49.693,10.535,6.741,300203.74,4767795.42
133.0,34.87,523,170.331,48.971,10.146,6.357,300204.92,4767794.65
133.0,34.93,524,167.717,48.156,10.724,6.109,300206.31,4767793.75
133.0,35.0,525,165.444,47.164,10.664,6.094,300207.8,4767792.57
133.0,35.07,526,163.871,46.487,9.35,5.86,300208.86,4767791.75
137.0,32.8,492,261.943,97.799,24.4,13.328,300169.25,4767825.89
137.0,32.87,493,255.383,94.753,23.936,12.699,300170.62,4767824.83
137.0,32.93,494,248.187,91.249,23.14,12.186,300172.26,4767823.51
137.0,33.0,495,241.869,87.924,22.513,11.555,300173.85,4767822.14
137.0,33.07,496,235.714,85.363,21.889,11.529,300175.34,4767821.09
137.0,33.13,497,229.829,82.435,21.075,11.284,300176.97,4767819.75
137.0,33.2,498,224.317,79.919,19.63,11.078,300178.53,4767818.56
137.0,33.27,499,219.494,77.585,18.876,10.616,300180.01,4767817.37
137.0,33.33,500,214.727,75.5,18.483,10.007,300181.48,4767816.28
137.0,33.4,501,209.891,73.608,18.238,9.47,300182.96,4767815.28
137.0,33.47,502,205.658,71.612,17.533,9.23,300184.45,4767814.11
137.0,33.53,503,201.514,69.581,16.655,9.437,300186.01,4767812.86
137.0,33.6,504,197.544,67.867,16.546,9.519,300187.48,4767811.78
137.0,33.67,505,193.583,66.176,16.08,9.496,300189.0,4767810.67
137.0,33.73,506,189.961,64.527,15.589,8.97,300190.51,4767809.52
137.0,33.8,507,186.446,62.903,14.854,8.245,300192.05,4767808.33
137.0,33.87,508,182.747,61.263,14.178,8.383,300193.71,4767807.09
137.0,33.93,509,179.642,59.799,14.008,8.332,300195.22,4767805.91
137.0,34.0,510,176.608,58.472,13.515,8.052,300196.69,4767804.82
137.0,34.07,511,173.39,57.323,13.293,7.63,300198.15,4767803.87
137.0,34.13,512,170.538,56.115,12.92,7.489,300199.62,4767802.8
137.0,34.2,513,167.706,54.78,12.602,7.29,300201.22,4767801.56
137.0,34.27,514,165.153,53.852,12.033,7.149,300202.53,4767800.7
137.0,34.33,515,162.575,52.69,11.808,6.911,300204.06,4767799.54
137.0,34.4,516,160.161,51.624,11.664,6.728,300205.53,4767798.45
137.0,34.47,517,157.44,50.455,10.85,6.707,300207.22,4767797.21
137.0,34.53,518,155.222,49.533,10.704,6.715,300208.62,4767796.2
137.0,34.6,519,153.008,48.614,10.732,6.812,300210.07,4767795.16
137.0,34.67,520,150.877,47.706,10.738,6.367,300211.53,4767794.09
137.0,34.73,521,148.723,46.623,10.333,6.482,300213.21,4767792.75
137.0,34.8,522,146.778,45.977,10.246,6.324,300214.45,4767791.97
137.0,34.87,523,144.75,45.239,9.498,5.682,300215.84,4767791.03
137.0,34.93,524,142.565,44.198,9.599,5.446,300217.66,4767789.64
137.0,35.0,525,140.846,43.503,8.761,5.432,300219.0,4767788.68
137.0,35.07,526,139.057,42.607,9.099,5.412,300220.63,4767787.4
137.0,35.13,527,137.558,41.798,8.727,5.805,300222.12,4767786.19
137.0,35.2,528,135.801,41.232,8.736,6.264,300223.43,4767785.36
137.0,35.27,529,134.32,40.811,8.29,5.687,300224.49,4767784.74
137.0,35.33,530,132.636,40.26,7.565,5.561,300225.82,4767783.89
137.0,35.4,531,131.13,39.234,7.517,6.003,300227.77,4767782.19
137.0,35.47,532,129.357,38.751,7.971,5.441,300229.12,4767781.41
137.0,35.53,533,127.781,38.059,7.807,5.661,300230.73,4767780.22
137.0,35.6,534,126.663,37.183,7.269,6.041,300232.49,4767778.62
137.0,35.67,535,125.216,36.66,7.324,6.091,300233.89,4767777.67
137.0,35.73,536,123.868,36.393,7.054,5.708,300234.86,4767777.21
138.0,33.6,504,331.853,131.028,33.701,19.647,300158.26,4767834.58
138.0,33.67,505,323.212,126.152,33.852,18.769,300159.39,4767833.5
138.0,33.73,506,312.458,120.861,32.614,17.658,300160.83,4767832.3
138.0,33.8,507,302.171,115.763,30.809,17.168,300162.33,4767831.04
138.0,33.87,508,292.82,111.455,29.858,16.085,300163.77,4767829.94
138.0,33.93,509,284.175,107.362,28.799,15.706,300165.21,4767828.79
138.0,34.0,510,275.605,103.387,27.217,14.893,300166.72,4767827.62
138.0,34.07,511,268.008,99.85,26.461,14.72,300168.16,4767826.49
138.0,34.13,512,260.749,96.509,24.44,14.288,300169.62,4767825.37
138.0,34.2,513,253.918,93.149,23.625,13.715,300171.12,4767824.14
