id,time,x_pix,y_pix,w_pix,h_pix
6.0,1685917629.87,56.294,103.312,9.615,8.768
1.0,1685917627.4,118.588,85.776,9.184,6.324
1.0,1685917628.87,95.901,74.075,6.995,5.211
2.0,1685917628.87,58.755,111.885,10.578,10.1
3.0,1685917628.87,80.711,120.604,13.418,12.314
4.0,1685917628.87,68.632,100.72,10.493,9.385
8.0,1685917632.6,129.834,92.66,9.75,7.291
10.0,1685917632.6,349.734,144.242,4.531,8.009
11.0,1685917632.6,179.373,117.726,16.628,12.036
13.0,1685917632.6,287.823,143.797,15.882,12.113
29.0,1685917632.6,77.062,155.838,17.797,19.689
1.0,1685917626.8,133.486,93.635,10.829,7.364
1.0,1685917627.67,113.612,83.206,9.027,5.573
8.0,1685917633.0,121.238,87.769,8.403,6.823
13.0,1685917633.0,279.106,147.386,15.22,11.752
29.0,1685917633.0,89.028,180.354,21.717,28.72
1.0,1685917629.13,93.123,72.623,6.286,4.358
2.0,1685917629.13,61.005,117.942,10.597,10.764
3.0,1685917629.13,86.864,129.094,13.706,13.292
4.0,1685917629.13,71.345,105.137,11.099,9.956
1.0,1685917629.27,91.885,71.702,6.531,5.225
2.0,1685917629.27,62.442,121.505,11.374,11.326
3.0,1685917629.27,89.726,134.023,13.534,13.729
4.0,1685917629.27,73.076,107.724,10.968,10.484
1.0,1685917627.33,119.948,86.35,8.888,6.189
1.0,1685917629.2,92.502,72.008,6.5,4.975
2.0,1685917629.2,61.577,119.604,10.482,10.981
3.0,1685917629.2,88.622,131.66,13.247,13.133
4.0,1685917629.2,72.28,106.503,11.277,10.285
1.0,1685917629.47,89.923,70.165,6.399,6.161
2.0,1685917629.47,65.07,127.43,12.701,12.161
3.0,1685917629.47,94.921,141.549,15.473,16.146
4.0,1685917629.47,75.851,111.563,11.917,11.017
4.0,1685917631.2,126.967,187.207,26.771,30.276
8.0,1685917631.2,180.668,119.457,15.933,11.588
10.0,1685917631.2,326.525,160.354,16.583,12.483
11.0,1685917631.2,313.405,186.389,40.927,23.778
12.0,1685917631.2,89.467,134.178,14.135,13.434
6.0,1685917631.2,72.682,139.076,13.723,14.375
8.0,1685917631.8,153.899,105.459,12.151,9.356
10.0,1685917631.8,339.719,152.147,14.768,11.846
11.0,1685917631.8,235.74,146.82,25.19,16.074
12.0,1685917631.8,110.39,163.946,20.278,20.928
6.0,1685917631.8,86.796,169.375,20.36,24.219
13.0,1685917631.8,304.886,136.72,16.391,11.732
4.0,1685917631.33,136.269,199.578,29.456,33.649
8.0,1685917631.33,173.811,115.618,14.646,11.401
10.0,1685917631.33,329.563,158.52,15.813,12.028
11.0,1685917631.33,291.795,175.356,35.992,21.609
12.0,1685917631.33,93.406,139.664,14.118,13.555
6.0,1685917631.33,74.902,144.429,15.096,16.195
1.0,1685917628.27,103.715,78.195,7.721,5.327
2.0,1685917628.27,54.305,100.907,9.86,7.868
2.0,1685917630.07,75.83,151.013,15.412,16.642
3.0,1685917630.07,118.006,174.654,22.815,25.635
4.0,1685917630.07,86.444,127.824,14.378,14.278
6.0,1685917630.07,57.607,107.138,9.94,9.419
8.0,1685917630.07,280.447,171.497,30.897,19.957
8.0,1685917632.47,133.254,94.416,10.232,7.368
10.0,1685917632.47,348.548,145.365,7.053,9.526
11.0,1685917632.47,186.84,121.515,17.042,12.146
13.0,1685917632.47,291.207,142.774,16.262,12.136
29.0,1685917632.47,74.731,148.774,17.679,18.626
1.0,1685917627.6,114.634,83.632,8.839,5.929
1.0,1685917627.87,109.923,81.43,7.686,5.123
8.0,1685917632.53,131.627,93.649,9.931,7.314
10.0,1685917632.53,349.097,144.94,5.91,9.108
11.0,1685917632.53,182.794,119.778,16.965,11.971
13.0,1685917632.53,289.657,143.292,16.145,12.243
29.0,1685917632.53,75.969,151.985,17.344,19.434
8.0,1685917632.67,128.305,91.879,9.737,7.221
11.0,1685917632.67,176.186,115.846,16.273,11.859
13.0,1685917632.67,286.405,144.345,15.893,12.417
29.0,1685917632.67,78.409,158.522,18.034,22.073
8.0,1685917632.93,122.496,88.425,8.706,7.057
11.0,1685917632.93,164.802,109.827,12.653,9.569
13.0,1685917632.93,280.784,146.902,15.521,11.876
29.0,1685917632.93,86.424,175.319,20.904,27.368
8.0,1685917631.4,170.662,114.018,14.172,10.624
10.0,1685917631.4,331.025,157.544,15.659,11.934
11.0,1685917631.4,282.022,170.344,33.785,20.575
12.0,1685917631.4,95.478,142.135,15.385,14.922
6.0,1685917631.4,76.184,147.115,16.073,17.318
13.0,1685917631.4,311.809,133.778,13.85,10.443
2.0,1685917630.87,105.244,211.571,25.815,30.966
4.0,1685917630.87,109.851,162.716,21.449,23.282
6.0,1685917630.87,66.339,126.71,13.163,12.998
8.0,1685917630.87,200.924,129.952,18.595,13.17
1.0,1685917629.4,90.356,70.393,6.881,6.365
2.0,1685917629.4,64.234,125.346,12.819,12.014
3.0,1685917629.4,92.874,138.897,14.196,15.383
4.0,1685917629.4,74.938,110.14,11.865,10.906
2.0,1685917630.53,89.533,179.882,21.36,23.053
4.0,1685917630.53,97.94,144.904,17.718,19.364
6.0,1685917630.53,62.374,117.548,10.98,10.762
8.0,1685917630.53,227.134,143.666,22.011,15.158
1.0,1685917628.07,106.689,79.401,7.469,5.895
4.0,1685917631.27,131.42,193.259,28.363,32.145
8.0,1685917631.27,177.145,117.463,15.042,11.304
10.0,1685917631.27,327.715,159.47,15.825,12.124
11.0,1685917631.27,302.415,180.657,38.151,22.581
12.0,1685917631.27,90.963,136.43,14.152,13.547
6.0,1685917631.27,73.773,142.043,14.556,14.616
1.0,1685917626.87,131.391,92.386,10.051,6.733
1.0,1685917628.73,97.783,74.947,6.923,4.875
2.0,1685917628.73,57.601,109.222,11.141,9.625
3.0,1685917628.73,78.835,117.113,12.0,11.308
4.0,1685917628.73,67.377,98.562,10.136,9.168
1.0,1685917628.8,96.783,74.351,7.08,5.338
2.0,1685917628.8,58.116,110.782,10.278,9.524
3.0,1685917628.8,80.01,119.044,12.937,11.826
4.0,1685917628.8,67.978,99.489,10.208,9.37
2.0,1685917630.8,101.617,204.204,24.356,28.785
4.0,1685917630.8,107.052,158.768,20.05,22.365
6.0,1685917630.8,65.591,124.8,12.608,12.199
8.0,1685917630.8,205.526,132.352,18.758,13.552
1.0,1685917627.27,121.396,87.299,9.221,6.412
8.0,1685917632.8,125.406,90.229,9.015,7.313
11.0,1685917632.8,169.626,112.863,16.126,11.045
13.0,1685917632.8,283.722,145.401,15.696,12.292
29.0,1685917632.8,82.362,166.306,18.678,24.746
1.0,1685917628.47,100.985,76.82,7.395,4.61
2.0,1685917628.47,55.392,104.43,9.259,8.313
3.0,1685917628.47,74.966,110.116,11.819,11.222
4.0,1685917628.47,64.491,94.485,9.02,8.008
1.0,1685917629.53,89.457,70.189,5.909,5.574
2.0,1685917629.53,66.018,129.589,12.888,12.352
3.0,1685917629.53,96.581,143.657,16.214,18.504
4.0,1685917629.53,76.838,112.981,12.139,11.219
1.0,1685917627.73,112.502,82.483,8.717,5.396
