id,time,x_pix,y_pix,w_pix,h_pix
15.0,1685917528.73,85.595,112.498,35.57,22.273
17.0,1685917528.73,294.816,138.466,25.094,21.674
15.0,1685917529.0,43.548,127.292,42.133,25.729
17.0,1685917529.0,312.735,117.578,21.677,18.573
17.0,1685917530.33,349.304,69.4,5.581,10.657
18.0,1685917530.33,193.684,83.102,20.69,11.894
19.0,1685917530.33,317.758,44.706,11.376,12.208
17.0,1685917529.6,336.139,89.321,15.022,13.858
18.0,1685917529.6,239.921,66.077,15.184,8.925
15.0,1685917528.87,65.207,119.581,39.417,24.226
17.0,1685917528.87,304.768,127.171,22.662,19.556
18.0,1685917530.6,170.143,91.71,24.071,14.034
19.0,1685917530.6,311.094,49.427,11.6,8.733
17.0,1685917530.2,348.212,72.079,8.231,11.907
18.0,1685917530.2,203.54,79.097,19.824,12.305
3.0,1685917528.07,348.18,106.476,7.614,16.253
18.0,1685917530.73,156.88,96.742,25.101,15.02
19.0,1685917530.73,307.534,51.602,11.404,8.122
17.0,1685917529.4,329.789,97.023,16.633,14.466
18.0,1685917529.4,249.019,61.91,13.662,9.292
17.0,1685917529.8,341.042,82.683,14.326,12.568
18.0,1685917529.8,229.178,69.775,16.44,10.189
1.0,1685917527.2,71.072,159.796,47.098,30.073
15.0,1685917529.07,31.658,131.647,43.764,26.406
17.0,1685917529.07,315.979,113.409,20.043,17.733
15.0,1685917529.2,13.431,139.629,33.294,27.975
17.0,1685917529.2,321.296,106.281,20.158,16.211
18.0,1685917529.2,258.391,58.587,12.932,8.369
3.0,1685917527.8,344.69,119.148,15.415,16.966
18.0,1685917530.67,163.597,93.972,24.655,15.099
19.0,1685917530.67,309.562,50.709,11.407,8.088
15.0,1685917528.93,54.401,123.194,40.972,24.819
17.0,1685917528.93,308.955,122.1,22.15,18.794
3.0,1685917527.6,340.165,130.751,21.409,18.621
3.0,1685917527.87,345.546,115.619,13.461,16.549
17.0,1685917529.47,331.99,94.058,15.949,14.556
18.0,1685917529.47,246.282,63.052,14.4,9.389
15.0,1685917528.67,95.244,108.879,33.968,21.816
17.0,1685917528.67,289.62,143.998,27.377,22.033
1.0,1685917550.27,349.937,68.45,3.971,8.799
3.0,1685917550.27,121.992,110.951,31.566,18.124
4.0,1685917550.27,215.814,93.821,23.071,17.148
6.0,1685917550.27,237.871,65.628,15.234,10.657
8.0,1685917550.27,206.063,85.086,21.962,15.338
9.0,1685917550.27,287.41,52.557,12.799,8.898
9.0,1685917552.73,143.078,110.346,33.337,23.735
18.0,1685917552.73,177.427,112.155,30.61,22.95
27.0,1685917552.73,245.12,78.556,17.573,14.538
29.0,1685917552.73,220.047,71.971,17.849,12.708
10.0,1685917552.73,278.268,160.416,31.285,28.062
32.0,1685917552.73,262.347,61.691,13.253,10.872
3.0,1685917550.53,86.286,125.434,37.223,21.211
4.0,1685917550.53,191.38,104.858,26.891,19.691
6.0,1685917550.53,224.43,70.086,16.93,12.293
8.0,1685917550.53,184.524,93.416,24.945,17.885
9.0,1685917550.53,279.632,55.06,13.361,9.574
34.0,1685917555.53,119.201,122.518,35.902,24.211
44.0,1685917555.53,246.77,63.355,13.576,9.066
47.0,1685917555.53,299.842,132.16,28.347,21.253
48.0,1685917555.53,280.042,56.467,12.28,7.922
27.0,1685917553.73,158.019,119.402,31.666,22.495
29.0,1685917553.73,140.165,101.891,27.987,18.469
10.0,1685917553.73,333.439,93.714,17.161,15.236
32.0,1685917553.73,204.964,84.911,21.47,15.663
34.0,1685917553.73,266.738,60.986,13.84,10.965
9.0,1685917552.8,134.829,113.584,34.452,24.559
18.0,1685917552.8,169.892,115.815,32.006,23.866
27.0,1685917552.8,241.354,80.232,17.818,14.376
29.0,1685917552.8,216.007,73.455,17.952,12.673
10.0,1685917552.8,284.573,153.058,29.273,25.98
32.0,1685917552.8,259.426,62.914,13.214,10.806
1.0,1685917549.47,337.4,87.191,15.184,13.026
2.0,1685917549.47,56.511,148.175,42.789,30.468
3.0,1685917549.47,196.731,81.842,20.563,12.996
4.0,1685917549.47,265.182,70.682,15.774,12.264
1.0,1685917549.53,339.089,85.295,14.385,12.551
2.0,1685917549.53,41.942,155.317,45.336,30.912
3.0,1685917549.53,191.597,83.647,21.196,13.103
4.0,1685917549.53,261.789,72.355,16.101,12.671
6.0,1685917551.87,109.308,113.973,31.933,20.946
9.0,1685917551.87,220.28,78.25,20.663,16.009
18.0,1685917551.87,245.793,79.443,19.209,15.124
19.0,1685917551.87,114.83,144.376,39.676,24.598
20.0,1685917551.87,146.21,112.895,29.734,18.771
22.0,1685917551.87,342.317,83.89,14.538,13.932
23.0,1685917551.87,338.224,132.517,25.405,23.84
1.0,1685917549.2,329.362,96.864,16.437,13.612
2.0,1685917549.2,105.647,127.519,36.453,24.563
3.0,1685917549.2,213.233,75.073,18.988,11.602
4.0,1685917549.2,276.857,65.489,14.202,11.044
34.0,1685917555.33,148.01,109.939,31.345,21.659
44.0,1685917555.33,255.388,59.993,13.23,8.666
47.0,1685917555.33,285.86,150.36,30.644,23.902
6.0,1685917552.13,69.623,129.346,37.627,24.491
9.0,1685917552.13,201.485,85.994,23.274,17.401
18.0,1685917552.13,229.001,87.409,21.511,16.959
19.0,1685917552.13,61.773,170.82,49.532,30.734
20.0,1685917552.13,109.777,128.601,35.742,21.577
22.0,1685917552.13,347.216,76.402,10.232,12.221
23.0,1685917552.13,344.591,116.738,15.972,20.883
27.0,1685917552.13,274.221,65.56,14.325,10.686
29.0,1685917552.13,249.654,61.135,14.644,9.825
1.0,1685917549.67,342.328,81.455,13.265,11.574
2.0,1685917549.67,15.674,168.394,37.897,34.215
3.0,1685917549.67,181.224,87.645,22.59,13.71
4.0,1685917549.67,255.114,75.259,17.536,13.263
1.0,1685917549.6,340.619,83.314,14.46,11.918
2.0,1685917549.6,26.422,161.645,47.282,33.338
3.0,1685917549.6,186.317,85.607,21.869,13.63
4.0,1685917549.6,258.395,73.678,17.464,12.922
44.0,1685917556.93,147.748,100.745,24.983,17.295
47.0,1685917556.93,347.759,73.758,8.991,11.881
48.0,1685917556.93,213.247,84.31,19.046,13.282
58.0,1685917556.93,257.348,58.603,14.071,11.169
61.0,1685917556.93,326.312,99.258,16.738,14.691
6.0,1685917552.2,58.125,133.697,39.386,26.508
9.0,1685917552.2,196.314,88.304,24.375,18.409
18.0,1685917552.2,224.546,89.729,22.199,17.468
19.0,1685917552.2,46.083,178.694,52.776,32.634
20.0,1685917552.2,99.253,133.144,37.366,22.582
22.0,1685917552.2,347.805,74.589,8.936,11.366
23.0,1685917552.2,345.765,112.97,13.263,19.861
27.0,1685917552.2,271.608,66.516,15.328,11.482
29.0,1685917552.2,247.225,62.121,14.338,9.702
1.0,1685917549.27,331.451,94.102,16.532,13.637
2.0,1685917549.27,95.761,131.733,37.284,25.931
3.0,1685917549.27,209.828,76.454,18.773,12.111
4.0,1685917549.27,274.183,66.264,14.065,11.265
4.0,1685917551.2,97.018,151.431,42.347,31.126
6.0,1685917551.2,179.553,86.687,22.618,15.854
8.0,1685917551.2,108.082,124.246,33.147,20.094
9.0,1685917551.2,255.183,64.734,16.24,11.787
18.0,1685917551.2,276.775,65.23,14.657,11.786
19.0,1685917551.2,199.554,102.511,25.686,16.723
20.0,1685917551.2,209.853,85.378,20.85,13.469
22.0,1685917551.2,318.57,111.756,21.334,17.185
23.0,1685917551.2,293.475,210.583,43.739,43.594
1.0,1685917550.13,348.792,70.59,6.475,9.948
3.0,1685917550.13,137.73,104.636,29.472,17.406
4.0,1685917550.13,225.969,88.78,22.017,15.999
6.0,1685917550.13,243.996,63.379,14.417,10.319
8.0,1685917550.13,215.471,80.944,20.466,14.675
9.0,1685917550.13,291.24,51.173,12.847,8.475
27.0,1685917554.07,107.838,143.159,39.913,29.304
29.0,1685917554.07,97.504,118.414,33.902,21.658
10.0,1685917554.07,342.928,83.646,14.963,14.082
32.0,1685917554.07,175.314,97.365,25.393,18.677
34.0,1685917554.07,252.157,67.216,15.432,11.7
39.0,1685917554.07,331.129,139.453,23.461,22.331
6.0,1685917551.67,134.234,104.241,28.733,18.567
9.0,1685917551.67,232.535,73.639,18.991,14.754
18.0,1685917551.67,256.261,74.616,17.349,13.671
19.0,1685917551.67,146.016,128.769,34.445,21.311
20.0,1685917551.67,168.801,103.21,26.556,16.879
22.0,1685917551.67,336.488,90.287,15.558,14.253
23.0,1685917551.67,328.814,149.631,27.932,26.866
1.0,1685917550.2,349.321,69.434,5.297,9.922
3.0,1685917550.2,129.907,107.68,30.479,17.972
4.0,1685917550.2,221.057,91.11,22.468,16.715
6.0,1685917550.2,241.055,64.383,14.894,10.417
8.0,1685917550.2,210.999,82.85,21.12,15.196
9.0,1685917550.2,289.65,51.946,12.537,8.634
10.0,1685917550.2,221.761,219.246,49.575,38.176
6.0,1685917552.07,80.332,125.172,36.028,23.992
9.0,1685917552.07,206.514,83.848,22.726,17.233
18.0,1685917552.07,233.324,85.087,20.579,16.374
19.0,1685917552.07,76.396,163.711,46.924,29.269
20.0,1685917552.07,119.694,124.377,34.123,20.642
22.0,1685917552.07,346.471,77.973,11.678,12.535
23.0,1685917552.07,343.375,120.054,18.755,20.975
27.0,1685917552.07,277.264,64.174,14.378,10.153
34.0,1685917555.47,129.549,117.849,33.976,23.527
44.0,1685917555.47,249.589,62.202,13.529,8.921
47.0,1685917555.47,293.51,137.412,33.516,22.179
48.0,1685917555.47,281.799,55.384,11.803,7.725
34.0,1685917555.67,96.441,132.433,39.902,26.837
44.0,1685917555.67,240.614,65.347,14.4,10.551
47.0,1685917555.67,308.937,122.706,23.95,19.588
48.0,1685917555.67,274.943,58.142,11.996,8.737
49.0,1685917555.67,295.626,213.804,40.655,40.499
44.0,1685917556.47,191.298,83.794,19.792,14.019
47.0,1685917556.47,339.797,86.568,16.185,13.714
48.0,1685917556.47,241.339,71.904,15.832,11.329
49.0,1685917556.47,343.847,125.102,17.955,18.842
58.0,1685917556.47,274.846,53.004,12.686,8.145
61.0,1685917556.47,302.43,126.765,21.648,19.093
3.0,1685917550.93,18.603,154.314,40.541,26.52
4.0,1685917550.93,142.342,128.905,34.986,25.44
6.0,1685917550.93,199.969,79.518,19.981,13.787
8.0,1685917550.93,143.003,111.422,31.126,22.278
9.0,1685917550.93,266.107,60.574,15.001,11.56
18.0,1685917550.93,286.515,60.76,13.895,10.48
19.0,1685917550.93,222.129,91.99,21.536,13.676
20.0,1685917550.93,228.046,77.843,17.904,12.875
27.0,1685917554.53,12.845,192.826,32.3,34.86
32.0,1685917554.53,116.751,122.683,33.797,23.932
34.0,1685917554.53,223.772,77.118,20.909,15.542
39.0,1685917554.53,346.078,110.195,12.519,17.569
44.0,1685917556.4,196.501,81.85,19.335,13.843
47.0,1685917556.4,338.113,88.449,16.479,13.834
48.0,1685917556.4,244.711,70.63,15.068,10.962
49.0,1685917556.4,342.516,129.565,20.224,18.689
58.0,1685917556.4,277.393,52.203,12.436,8.408
61.0,1685917556.4,298.18,131.378,23.051,19.906
1.0,1685917549.93,347.064,74.619,10.361,10.665
3.0,1685917549.93,158.379,96.395,25.708,15.759
4.0,1685917549.93,239.767,82.403,19.006,14.502
6.0,1685917549.93,252.766,60.461,13.505,9.56
8.0,1685917549.93,228.699,75.794,18.295,13.847
9.0,1685917552.93,116.185,121.719,37.387,26.791
18.0,1685917552.93,152.629,124.216,34.276,25.543
27.0,1685917552.93,232.409,84.263,19.281,15.057
29.0,1685917552.93,207.697,76.622,19.314,13.206
10.0,1685917552.93,294.844,139.783,26.899,23.058
32.0,1685917552.93,253.17,65.381,14.466,11.565
32.0,1685917554.8,70.302,143.09,41.2,28.762
34.0,1685917554.8,204.123,85.524,22.544,17.488
39.0,1685917554.8,349.409,97.852,5.039,16.595
4.0,1685917551.07,121.33,139.56,37.853,28.388
6.0,1685917551.07,190.069,82.505,21.259,15.261
8.0,1685917551.07,125.588,118.527,33.371,24.11
9.0,1685917551.07,260.963,62.351,15.652,11.91
18.0,1685917551.07,281.792,62.689,14.472,11.159
19.0,1685917551.07,211.522,96.822,23.263,15.271
20.0,1685917551.07,219.09,81.469,19.15,13.093
22.0,1685917551.07,311.283,120.146,22.649,18.543
34.0,1685917555.13,172.2,99.014,27.03,19.786
44.0,1685917555.13,262.89,56.752,11.748,8.813
47.0,1685917555.13,265.89,173.924,37.057,28.815
1.0,1685917550.07,348.167,71.929,7.935,10.022
3.0,1685917550.07,145.109,102.076,28.148,16.796
4.0,1685917550.07,230.898,86.518,20.6,15.711
6.0,1685917550.07,247.047,62.282,13.869,9.801
8.0,1685917550.07,220.064,78.894,19.752,14.56
9.0,1685917550.07,293.083,50.066,12.041,9.552
