id,time,x_pix,y_pix,w_pix,h_pix
,1685917666.93,285.141,56.745,5.771,6.278
,1685917666.93,258.202,45.587,9.561,4.886
,1685917666.93,261.245,45.599,6.313,4.959
15.0,1685917668.0,238.479,72.337,8.309,7.678
20.0,1685917668.0,13.965,172.739,32.019,29.67
23.0,1685917669.87,196.206,83.761,12.555,10.469
26.0,1685917669.87,222.124,68.66,9.063,7.455
28.0,1685917669.87,261.863,157.209,20.931,18.444
29.0,1685917669.87,284.104,175.317,22.103,25.573
26.0,1685917670.47,210.69,75.878,9.726,7.803
28.0,1685917670.47,281.883,120.07,14.47,12.73
29.0,1685917670.47,297.733,133.38,14.416,17.82
31.0,1685917670.47,233.403,76.565,9.959,8.046
32.0,1685917670.47,95.478,71.384,11.636,5.58
40.0,1685917670.47,239.066,63.203,7.443,6.403
,1685917666.8,90.564,151.043,30.08,23.885
,1685917666.8,295.122,78.323,7.848,7.116
,1685917666.8,240.693,54.45,6.548,4.374
,1685917666.8,251.761,59.445,7.14,5.279
,1685917666.8,48.974,133.408,8.55,8.594
,1685917666.8,274.709,92.598,10.121,10.928
,1685917666.8,241.003,54.176,7.844,5.612
,1685917666.8,285.595,57.665,6.385,6.512
,1685917666.8,260.756,44.553,7.682,5.196
,1685917666.8,259.132,44.507,10.84,5.463
,1685917666.8,145.716,112.567,18.382,9.787
,1685917666.8,294.993,61.826,6.105,5.874
15.0,1685917667.87,240.638,70.851,8.681,7.238
20.0,1685917667.87,32.47,162.123,37.001,27.624
15.0,1685917669.2,203.731,97.737,14.641,12.412
23.0,1685917669.2,213.276,74.359,10.149,8.435
25.0,1685917669.2,281.38,84.814,9.527,9.374
1.0,1685917664.8,271.136,138.6,18.825,18.463
26.0,1685917670.8,202.283,80.157,10.681,8.756
29.0,1685917670.8,302.154,117.632,11.474,15.714
31.0,1685917670.8,224.58,82.488,11.277,8.793
40.0,1685917670.8,235.297,66.263,8.058,7.0
53.0,1685917670.8,249.273,138.22,16.946,16.106
26.0,1685917670.67,205.94,78.7,10.362,8.375
28.0,1685917670.67,285.541,111.913,12.823,11.393
29.0,1685917670.67,300.728,123.915,13.218,15.781
31.0,1685917670.67,228.274,80.328,10.878,8.38
40.0,1685917670.67,237.016,65.172,7.499,7.007
49.0,1685917670.67,267.068,207.835,27.667,30.978
15.0,1685917668.73,221.416,85.784,11.993,10.346
23.0,1685917668.73,221.758,69.248,8.861,7.449
25.0,1685917668.73,275.427,95.826,11.301,11.874
2.0,1685917666.13,11.717,162.87,27.944,23.492
23.0,1685917670.0,192.013,86.299,12.684,10.271
26.0,1685917670.0,220.07,70.156,8.496,7.532
28.0,1685917670.0,268.091,146.197,18.765,17.134
29.0,1685917670.0,288.326,163.787,21.191,24.037
23.0,1685917669.93,194.292,85.145,12.731,10.117
26.0,1685917669.93,221.0,69.501,8.27,7.352
28.0,1685917669.93,265.257,151.466,19.862,16.502
29.0,1685917669.93,286.15,169.556,21.963,25.086
15.0,1685917667.4,246.885,65.044,7.342,7.203
20.0,1685917667.4,94.597,133.536,26.961,20.966
15.0,1685917667.93,239.549,71.742,8.783,7.445
20.0,1685917667.93,21.522,167.612,38.645,29.641
,1685917666.27,264.546,111.385,13.044,13.884
,1685917666.27,48.983,133.4,8.637,8.658
,1685917666.27,243.479,51.526,6.114,4.323
,1685917666.27,293.215,86.54,9.823,10.208
,1685917666.27,255.595,55.419,5.939,4.631
,1685917666.27,4.76,166.315,9.457,17.793
,1685917666.27,148.479,119.678,19.331,17.488
,1685917666.27,283.664,51.463,4.995,6.52
1.0,1685917665.87,290.471,95.283,10.702,12.095
2.0,1685917665.87,36.48,151.18,33.15,22.571
7.0,1685917665.87,192.58,86.182,11.812,10.255
15.0,1685917669.53,186.056,109.597,16.462,13.721
23.0,1685917669.53,205.661,78.864,11.394,9.229
25.0,1685917669.53,284.017,78.498,8.327,8.573
26.0,1685917669.53,227.277,65.216,7.677,6.64
28.0,1685917669.53,239.559,192.892,28.235,26.961
1.0,1685917665.27,282.588,115.387,13.904,14.649
2.0,1685917665.27,88.819,128.28,25.395,18.108
7.0,1685917665.27,209.853,76.428,9.873,8.934
,1685917666.67,272.528,96.573,10.616,11.282
,1685917666.67,241.352,53.415,6.797,4.901
,1685917666.67,108.546,141.606,27.016,21.137
,1685917666.67,294.972,80.316,7.905,7.023
,1685917666.67,252.882,58.879,6.352,4.126
,1685917666.67,48.971,133.398,8.589,8.645
,1685917666.67,285.785,58.487,6.741,6.958
1.0,1685917665.33,283.934,112.297,13.105,14.156
2.0,1685917665.33,83.647,130.809,26.314,18.805
7.0,1685917665.33,208.482,77.141,10.107,9.05
1.0,1685917665.8,289.882,96.948,10.613,12.219
2.0,1685917665.8,43.027,148.046,31.419,22.626
7.0,1685917665.8,194.803,84.983,11.648,10.258
10.0,1685917665.8,246.674,136.352,18.084,17.881
26.0,1685917670.33,213.674,73.999,9.05,7.733
28.0,1685917670.33,278.654,126.739,14.837,13.549
29.0,1685917670.33,295.252,140.457,14.375,19.42
31.0,1685917670.33,236.186,74.262,9.705,7.323
32.0,1685917670.33,99.419,70.826,10.788,6.18
40.0,1685917670.33,240.494,61.92,7.119,6.101
,1685917666.47,130.691,129.59,23.781,18.773
,1685917666.47,254.292,57.269,6.63,4.909
,1685917666.47,268.977,103.285,12.037,12.288
,1685917666.47,242.433,52.158,6.141,5.154
,1685917666.47,48.956,133.379,8.518,8.68
,1685917666.47,294.209,83.0,8.806,9.39
,1685917666.47,283.531,50.919,5.058,5.846
,1685917666.47,284.382,51.854,5.713,5.899
1.0,1685917665.13,279.928,120.726,14.461,15.425
2.0,1685917665.13,98.873,124.022,23.539,17.714
,1685917664.67,266.577,146.185,20.323,19.899
,1685917664.67,126.429,111.813,20.183,14.937
,1685917664.67,48.858,133.277,9.092,8.591
,1685917664.67,221.677,77.525,9.258,7.632
,1685917664.67,221.896,69.119,9.444,9.705
,1685917664.67,82.969,108.449,18.121,7.342
,1685917664.67,306.17,86.434,8.405,9.862
,1685917664.67,295.334,49.873,5.577,4.626
,1685917664.67,221.734,76.11,9.881,10.279
2.0,1685917666.2,8.107,164.896,20.776,21.448
15.0,1685917667.07,250.033,61.923,8.059,6.617
15.0,1685917668.53,226.958,81.526,11.359,9.618
23.0,1685917668.53,224.842,67.31,7.906,6.594
25.0,1685917668.53,271.738,102.554,12.265,12.573
1.0,1685917665.73,289.327,98.898,10.649,12.342
2.0,1685917665.73,49.255,145.643,30.793,20.986
7.0,1685917665.73,196.762,84.182,11.273,9.723
15.0,1685917669.47,190.823,107.039,14.4,13.549
23.0,1685917669.47,207.563,78.082,11.367,8.729
25.0,1685917669.47,283.495,79.462,8.556,8.986
26.0,1685917669.47,228.221,64.452,8.047,6.245
28.0,1685917669.47,234.132,201.492,30.433,28.822
1.0,1685917664.87,272.791,135.397,17.679,17.653
15.0,1685917668.4,230.118,78.827,10.727,9.164
23.0,1685917668.4,226.588,65.978,7.958,6.992
15.0,1685917667.67,243.527,68.262,8.471,7.466
20.0,1685917667.67,62.149,148.155,32.081,24.9
,1685917666.6,271.537,98.477,10.842,11.626
,1685917666.6,241.783,52.974,6.65,5.237
,1685917666.6,294.614,81.091,8.441,8.675
,1685917666.6,253.637,58.107,6.707,5.194
,1685917666.6,116.168,137.393,25.977,20.721
,1685917666.6,48.942,133.393,8.601,8.635
,1685917666.6,285.873,59.231,7.12,6.554
,1685917666.6,241.899,52.259,7.506,6.705
26.0,1685917670.6,207.66,77.766,9.867,8.159
28.0,1685917670.6,284.672,114.307,13.296,11.127
29.0,1685917670.6,300.12,126.861,13.543,16.529
31.0,1685917670.6,230.031,78.902,10.798,8.215
40.0,1685917670.6,237.761,64.376,7.676,6.498
15.0,1685917669.27,200.638,99.94,15.032,13.056
23.0,1685917669.27,211.741,75.229,10.76,8.632
25.0,1685917669.27,282.022,83.279,8.85,9.326
15.0,1685917668.27,233.421,76.625,9.676,8.64
23.0,1685917668.27,228.619,64.325,8.206,6.92
26.0,1685917671.0,196.687,84.22,11.705,8.556
29.0,1685917671.0,303.979,111.215,11.098,14.137
31.0,1685917671.0,218.215,87.648,12.594,9.173
40.0,1685917671.0,232.426,69.046,8.664,6.985
53.0,1685917671.0,258.133,125.364,13.479,14.052
28.0,1685917671.0,290.992,100.676,11.477,10.0
1.0,1685917665.47,285.872,107.68,12.741,13.132
2.0,1685917665.47,72.704,135.317,26.93,19.436
7.0,1685917665.47,204.873,79.044,10.78,9.288
15.0,1685917667.6,244.393,67.664,8.027,7.156
20.0,1685917667.6,70.873,144.262,30.639,23.568
1.0,1685917665.6,287.732,102.978,11.874,12.743
2.0,1685917665.6,60.921,140.162,28.953,20.654
7.0,1685917665.6,201.029,81.433,10.897,9.772
,1685917666.33,143.307,122.492,21.601,18.55
,1685917666.33,293.505,85.506,9.604,9.551
,1685917666.33,48.98,133.39,8.612,8.67
,1685917666.33,266.078,108.183,12.707,13.495
,1685917666.33,255.027,56.418,6.895,4.388
,1685917666.33,242.86,52.183,5.585,4.333
,1685917666.33,283.499,51.032,4.705,5.901
,1685917666.33,284.148,51.83,5.845,7.19
1.0,1685917665.07,278.073,124.146,14.942,15.543
2.0,1685917665.07,103.08,122.022,23.377,17.892
15.0,1685917669.13,206.699,95.712,14.504,12.135
23.0,1685917669.13,214.795,73.485,9.851,8.406
25.0,1685917669.13,280.719,86.003,9.759,9.862
15.0,1685917667.27,248.136,63.723,7.596,6.535
20.0,1685917667.27,108.67,127.235,24.529,19.226
15.0,1685917669.07,209.514,93.899,13.94,11.762
23.0,1685917669.07,216.173,72.705,9.637,8.401
25.0,1685917669.07,279.891,87.555,9.868,10.093
2.0,1685917666.0,22.142,157.232,35.41,23.549
15.0,1685917668.8,219.315,87.263,12.609,10.667
23.0,1685917668.8,220.874,69.983,8.729,7.605
25.0,1685917668.8,276.412,93.881,10.662,11.048
15.0,1685917668.2,234.783,75.581,9.116,8.149
23.0,1685917668.2,229.39,63.399,8.245,6.977
15.0,1685917667.0,250.689,61.263,7.866,6.668
1.0,1685917665.53,286.785,105.439,12.52,12.987
2.0,1685917665.53,66.728,137.556,28.317,20.206
7.0,1685917665.53,203.007,80.158,10.974,9.617
15.0,1685917668.6,225.19,82.738,11.11,9.978
23.0,1685917668.6,224.006,67.705,8.403,6.876
25.0,1685917668.6,273.023,100.168,12.16,12.22
1.0,1685917665.0,276.545,127.697,15.403,16.4
15.0,1685917668.13,236.008,74.637,8.733,7.715
23.0,1685917668.13,229.872,63.109,7.784,6.672
15.0,1685917669.4,193.843,104.753,16.181,13.705
23.0,1685917669.4,209.007,77.242,11.238,8.362
25.0,1685917669.4,282.98,80.881,8.839,9.209
26.0,1685917669.4,228.906,63.477,8.12,6.653
15.0,1685917668.87,217.033,88.715,12.866,11.057
23.0,1685917668.87,219.791,70.376,9.15,8.03
25.0,1685917668.87,277.288,92.223,10.456,11.283
,1685917664.73,269.432,141.928,19.331,19.12
,1685917664.73,220.427,78.956,9.677,7.186
,1685917664.73,306.265,85.112,8.072,9.57
,1685917664.73,48.827,133.282,9.1,8.585
,1685917664.73,122.289,112.774,20.468,16.95
,1685917664.73,295.196,49.793,5.604,4.343
,1685917664.73,285.8,66.393,6.954,6.363
,1685917664.73,285.8,63.566,7.213,12.206
,1685917664.73,220.291,69.648,8.571,8.158
15.0,1685917668.07,237.225,73.425,8.617,7.694
20.0,1685917668.07,7.352,176.118,20.836,25.584
23.0,1685917669.67,202.144,80.636,11.741,10.075
26.0,1685917669.67,225.073,66.84,7.976,6.666
28.0,1685917669.67,250.667,175.609,25.095,23.509
29.0,1685917669.67,275.346,196.526,27.074,31.464
26.0,1685917670.93,198.641,82.875,11.383,8.758
29.0,1685917670.93,303.508,113.312,11.038,14.572
31.0,1685917670.93,220.488,86.014,12.263,8.797
40.0,1685917670.93,233.495,68.157,8.203,7.272
53.0,1685917670.93,255.641,129.29,14.69,14.606
28.0,1685917670.93,290.372,102.444,11.398,10.101
15.0,1685917668.47,228.572,80.111,11.066,9.565
23.0,1685917668.47,225.534,66.738,7.874,6.693
25.0,1685917668.47,270.382,104.827,13.086,13.803
26.0,1685917670.53,209.357,76.814,9.941,8.021
28.0,1685917670.53,283.279,116.858,14.143,11.725
29.0,1685917670.53,299.265,129.672,13.805,17.161
31.0,1685917670.53,231.797,77.604,10.556,8.049
32.0,1685917670.53,93.781,71.264,10.994,4.726
40.0,1685917670.53,238.369,63.523,7.468,6.569
15.0,1685917668.93,214.743,90.451,13.416,11.146
23.0,1685917668.93,218.699,71.261,9.431,8.046
25.0,1685917668.93,278.058,90.804,9.712,10.454
15.0,1685917667.13,249.499,62.554,7.235,5.709
20.0,1685917667.13,121.145,120.998,23.043,18.973
26.0,1685917670.2,216.475,72.369,9.044,7.507
28.0,1685917670.2,274.985,134.19,16.878,14.947
29.0,1685917670.2,293.024,148.867,16.889,21.479
31.0,1685917670.2,238.759,72.067,9.107,6.84
32.0,1685917670.2,103.707,69.657,10.319,4.835
23.0,1685917669.73,200.379,81.609,11.79,9.989
26.0,1685917669.73,224.316,67.416,8.177,6.681
28.0,1685917669.73,254.753,168.836,23.923,20.952
29.0,1685917669.73,277.355,189.926,26.101,30.185
15.0,1685917669.6,181.499,112.78,17.616,13.614
23.0,1685917669.6,203.95,79.685,11.438,9.446
26.0,1685917669.6,226.132,66.078,7.547,6.761
28.0,1685917669.6,245.556,183.439,26.045,25.53
15.0,1685917667.8,241.479,69.875,8.274,7.165
20.0,1685917667.8,43.043,157.093,35.03,26.406
10.0,1685917667.8,248.604,135.462,18.603,17.774
2.0,1685917665.93,29.543,153.799,34.352,23.047
7.0,1685917665.93,190.473,87.307,12.011,10.316
15.0,1685917667.47,246.262,65.792,7.612,7.287
20.0,1685917667.47,87.319,136.754,27.893,21.663
26.0,1685917670.87,200.579,81.518,11.189,8.606
29.0,1685917670.87,302.92,115.583,11.188,15.138
31.0,1685917670.87,222.779,84.358,11.87,8.832
40.0,1685917670.87,234.432,67.296,8.061,7.125
53.0,1685917670.87,252.281,133.635,15.312,14.982
28.0,1685917670.87,289.314,104.306,12.011,10.01
15.0,1685917667.53,245.295,66.794,7.573,6.99
20.0,1685917667.53,79.21,140.711,28.922,22.296
1.0,1685917664.93,274.642,131.165,17.112,17.445
,1685917666.53,254.094,57.963,6.412,4.46
,1685917666.53,123.683,133.414,24.662,20.218
,1685917666.53,241.959,52.438,6.07,5.376
,1685917666.53,48.969,133.377,8.545,8.658
,1685917666.53,294.318,81.774,8.739,9.071
,1685917666.53,285.885,59.725,7.139,6.917
,1685917666.53,270.225,100.895,11.233,12.354
,1685917666.53,241.916,51.933,6.826,6.879
1.0,1685917665.2,281.277,118.168,14.233,15.005
2.0,1685917665.2,93.71,126.287,24.306,17.848
15.0,1685917667.73,242.585,69.292,8.104,7.205
20.0,1685917667.73,52.971,152.658,33.262,25.471
10.0,1685917667.73,246.504,137.576,19.078,17.149
26.0,1685917670.07,219.113,70.878,8.924,7.509
28.0,1685917670.07,270.766,141.827,18.509,16.201
29.0,1685917670.07,289.948,158.13,19.514,22.692
31.0,1685917670.07,241.105,70.235,9.013,6.49
32.0,1685917670.07,107.305,69.325,10.728,4.632
15.0,1685917668.33,231.731,77.679,10.338,8.77
23.0,1685917668.33,227.677,65.159,8.01,6.808
1.0,1685917665.4,284.996,110.169,12.418,13.432
2.0,1685917665.4,78.211,133.24,26.763,19.094
7.0,1685917665.4,206.532,78.326,10.486,9.042
1.0,1685917665.67,288.64,100.871,11.197,12.37
2.0,1685917665.67,55.395,142.983,29.68,20.509
7.0,1685917665.67,198.946,82.663,11.143,9.883
23.0,1685917669.8,198.297,82.393,12.15,10.05
26.0,1685917669.8,223.083,67.764,8.888,6.962
28.0,1685917669.8,258.661,162.325,22.068,19.875
29.0,1685917669.8,280.927,183.029,24.589,29.055
26.0,1685917670.4,212.195,74.863,9.224,7.79
28.0,1685917670.4,280.048,123.609,14.013,12.759
29.0,1685917670.4,296.207,136.818,13.643,18.735
31.0,1685917670.4,234.671,75.453,9.802,7.676
32.0,1685917670.4,97.272,71.717,12.202,6.834
40.0,1685917670.4,239.992,62.564,7.408,6.176
15.0,1685917668.67,223.355,84.135,11.21,10.066
23.0,1685917668.67,222.863,68.539,8.677,6.987
25.0,1685917668.67,274.401,98.017,12.061,11.978
15.0,1685917667.2,249.06,63.238,7.439,6.298
20.0,1685917667.2,115.753,123.908,23.876,18.789
15.0,1685917669.33,197.161,102.456,15.52,13.343
23.0,1685917669.33,210.311,76.355,10.866,8.288
25.0,1685917669.33,282.436,82.056,8.836,9.33
26.0,1685917669.33,229.465,63.082,7.671,6.587
26.0,1685917670.13,217.879,71.612,8.962,7.501
28.0,1685917670.13,273.05,137.582,17.594,15.764
29.0,1685917670.13,291.585,153.41,18.226,22.236
31.0,1685917670.13,240.158,70.836,8.987,6.769
32.0,1685917670.13,105.73,69.362,10.013,4.738
15.0,1685917667.33,247.36,64.34,7.318,6.888
20.0,1685917667.33,101.629,130.197,25.631,20.163
,1685917666.73,99.938,145.942,29.326,22.445
,1685917666.73,252.543,58.858,6.766,5.431
,1685917666.73,295.158,79.469,7.666,6.822
,1685917666.73,48.958,133.391,8.548,8.634
,1685917666.73,241.125,53.858,6.463,4.485
,1685917666.73,285.646,58.296,6.938,6.437
,1685917666.73,273.701,94.683,10.662,10.795
,1685917666.73,294.882,62.467,6.031,6.786
,1685917666.73,180.147,56.754,8.214,4.591
2.0,1685917666.07,16.195,159.8,33.227,23.047
26.0,1685917670.73,204.145,79.561,10.819,8.553
28.0,1685917670.73,286.776,109.294,12.789,10.381
29.0,1685917670.73,301.519,120.917,12.325,16.386
31.0,1685917670.73,226.453,81.697,10.374,8.428
40.0,1685917670.73,236.193,65.883,7.577,7.183
53.0,1685917670.73,245.317,143.305,17.771,16.707
,1685917666.87,275.727,90.658,9.303,11.059
,1685917666.87,80.945,155.417,31.887,25.411
,1685917666.87,251.155,59.85,7.804,6.679
,1685917666.87,240.192,54.82,6.378,4.671
,1685917666.87,141.044,113.712,19.084,11.741
,1685917666.87,48.997,133.438,8.561,8.589
,1685917666.87,295.274,76.992,7.593,7.727
,1685917666.87,285.488,57.106,6.159,6.072
,1685917666.87,178.054,56.871,8.652,4.251
26.0,1685917670.27,215.189,73.254,8.969,7.648
28.0,1685917670.27,276.974,130.471,16.31,14.069
29.0,1685917670.27,294.301,144.652,15.913,20.425
31.0,1685917670.27,237.454,73.123,9.287,7.407
32.0,1685917670.27,101.567,69.996,10.55,5.276
15.0,1685917669.0,212.131,92.229,13.564,11.547
23.0,1685917669.0,217.423,71.969,9.541,7.993
25.0,1685917669.0,278.773,89.278,9.81,10.223
61.0,1685917617.47,209.155,94.156,16.267,13.883
68.0,1685917617.47,202.912,80.539,10.376,8.189
76.0,1685917617.47,240.924,69.266,10.044,8.582
55.0,1685917617.47,111.564,149.871,32.868,26.143
68.0,1685917617.87,189.09,87.473,14.266,9.553
76.0,1685917617.87,234.437,73.564,10.755,11.844
55.0,1685917617.87,48.874,183.859,46.649,35.555
92.0,1685917617.87,272.406,136.465,16.36,15.904
1.0,1685917611.67,287.314,167.803,21.863,21.963
2.0,1685917611.67,223.28,84.061,11.215,8.047
13.0,1685917615.93,296.032,79.383,7.931,6.685
31.0,1685917615.93,136.257,139.224,25.743,19.566
54.0,1685917615.93,283.092,117.413,13.966,15.259
55.0,1685917615.93,185.412,108.903,19.793,17.042
60.0,1685917615.93,217.353,87.497,14.332,12.194
61.0,1685917615.93,244.374,68.114,8.593,7.539
62.0,1685917615.93,197.488,90.133,13.572,10.966
1.0,1685917611.73,289.107,161.405,20.029,20.581
2.0,1685917611.73,221.606,85.173,11.725,8.636
13.0,1685917615.0,291.689,96.617,11.376,11.119
29.0,1685917615.0,191.831,85.966,11.746,9.291
31.0,1685917615.0,202.039,99.036,15.439,12.509
48.0,1685917615.0,287.721,161.683,18.854,18.034
50.0,1685917615.0,19.15,169.94,36.204,28.233
1.0,1685917612.87,307.114,96.915,9.645,9.867
3.0,1685917612.87,198.297,100.303,16.167,14.192
5.0,1685917612.87,195.06,84.424,12.416,10.069
6.0,1685917612.87,238.552,71.599,9.876,8.648
11.0,1685917612.87,216.227,81.148,11.453,8.03
6.0,1685917614.4,193.174,103.892,17.447,15.839
13.0,1685917614.4,283.711,116.075,13.472,13.313
29.0,1685917614.4,208.872,76.648,10.34,7.836
31.0,1685917614.4,223.509,84.588,12.045,9.7
61.0,1685917617.8,194.337,104.227,17.958,15.184
68.0,1685917617.8,192.611,86.474,11.551,9.384
