id,time,x_pix,y_pix,w_pix,h_pix
,1685917657.27,194.329,159.33,26.116,29.594
,1685917657.27,239.251,48.111,8.343,6.234
,1685917657.27,72.14,98.881,14.65,16.546
,1685917657.27,192.527,165.367,21.797,17.97
5.0,1685917656.8,226.516,81.441,10.665,9.266
1.0,1685917654.47,223.876,87.106,12.13,10.792
3.0,1685917654.47,91.307,80.47,16.572,12.555
5.0,1685917655.8,212.119,117.199,14.467,14.786
,1685917657.07,144.711,180.775,30.163,30.367
,1685917657.07,184.459,181.279,32.748,38.034
,1685917657.07,92.54,89.985,22.103,16.197
3.0,1685917654.87,63.308,93.842,20.107,14.917
5.0,1685917655.93,214.826,110.46,13.699,13.814
14.0,1685917658.27,199.928,93.516,12.974,11.647
3.0,1685917655.33,17.058,117.282,28.17,20.064
5.0,1685917655.33,200.631,148.725,20.309,20.729
5.0,1685917656.2,219.057,99.132,13.427,12.527
14.0,1685917658.2,198.539,95.927,13.375,12.127
1.0,1685917653.93,217.959,104.159,13.001,12.176
3.0,1685917653.93,118.093,67.888,13.304,10.154
14.0,1685917658.33,201.498,91.113,12.299,11.124
,1685917657.2,155.95,163.619,26.223,26.072
,1685917657.2,82.506,94.933,23.894,17.595
,1685917657.2,191.845,166.951,27.124,30.408
3.0,1685917655.4,11.363,121.198,24.333,20.911
5.0,1685917655.4,202.571,143.095,19.175,19.03
1.0,1685917653.33,206.124,136.165,17.622,18.422
2.0,1685917653.33,221.799,90.013,12.133,11.732
3.0,1685917653.33,139.641,58.425,10.664,7.447
4.0,1685917653.33,18.246,71.467,14.549,8.727
5.0,1685917656.47,222.655,90.612,12.347,10.775
5.0,1685917655.6,207.494,128.867,15.694,16.628
14.0,1685917658.6,207.007,82.733,10.376,10.284
14.0,1685917658.53,205.591,84.66,10.717,10.168
5.0,1685917656.33,221.048,94.505,12.994,11.878
1.0,1685917653.47,209.743,127.155,16.59,16.85
2.0,1685917653.47,223.333,86.556,11.001,10.915
3.0,1685917653.47,135.333,60.296,10.958,7.659
4.0,1685917653.47,11.448,73.52,15.42,9.373
1.0,1685917653.6,212.41,119.631,14.717,15.121
3.0,1685917653.6,130.801,62.607,11.242,7.549
4.0,1685917653.6,5.65,75.173,13.657,9.749
14.0,1685917657.8,186.577,114.639,15.891,15.792
5.0,1685917656.27,220.05,96.516,13.123,12.108
8.0,1685917656.27,135.253,67.215,14.063,10.582
1.0,1685917653.2,202.725,146.386,19.645,20.193
2.0,1685917653.2,220.266,94.074,12.599,12.24
3.0,1685917653.2,143.897,56.474,10.439,7.225
4.0,1685917653.2,25.197,69.748,14.252,8.858
14.0,1685917658.0,192.906,104.736,14.661,13.254
1.0,1685917653.8,215.875,109.863,14.002,13.967
3.0,1685917653.8,123.596,65.42,13.123,9.816
1.0,1685917654.27,222.361,92.553,11.886,11.203
3.0,1685917654.27,102.521,75.035,15.041,11.17
1.0,1685917653.27,204.532,141.054,18.971,19.528
2.0,1685917653.27,220.92,91.911,12.444,12.186
3.0,1685917653.27,141.571,57.45,10.87,7.663
4.0,1685917653.27,21.585,70.78,14.396,8.466
,1685917657.13,150.853,171.754,27.669,28.139
,1685917657.13,188.569,173.689,29.405,35.198
,1685917657.13,87.644,92.636,23.062,16.015
,1685917657.13,82.133,95.229,11.998,10.47
,1685917657.13,185.474,176.7,25.745,29.018
14.0,1685917658.8,210.238,77.691,9.71,9.149
1.0,1685917653.67,213.915,116.122,14.323,14.386
3.0,1685917653.67,128.573,63.455,11.795,8.156
4.0,1685917653.67,3.867,75.959,10.406,9.264
1.0,1685917653.13,200.758,151.86,20.908,21.375
2.0,1685917653.13,219.388,96.287,12.935,13.07
3.0,1685917653.13,145.498,55.678,10.262,6.895
4.0,1685917653.13,28.129,68.777,14.621,8.857
14.0,1685917658.73,209.189,79.279,9.932,9.395
1.0,1685917652.8,186.128,188.93,26.58,31.08
2.0,1685917652.8,214.148,109.445,14.382,15.117
3.0,1685917652.8,154.386,51.219,9.366,6.906
4.0,1685917652.8,43.946,64.134,13.1,8.646
3.0,1685917654.73,73.496,88.644,18.876,13.988
5.0,1685917656.13,218.186,101.447,13.43,13.168
14.0,1685917657.6,178.836,127.301,19.005,18.767
1.0,1685917654.2,221.729,94.785,12.445,11.702
3.0,1685917654.2,106.022,73.33,14.945,10.93
14.0,1685917658.4,202.977,88.974,12.196,10.844
5.0,1685917656.0,216.105,107.227,13.376,13.507
1.0,1685917654.0,218.854,101.825,12.946,12.534
3.0,1685917654.0,115.299,69.362,13.981,10.05
5.0,1685917655.53,206.215,133.165,16.903,17.243
5.0,1685917656.53,223.349,88.639,12.647,10.529
1.0,1685917653.87,216.981,106.789,13.371,13.269
3.0,1685917653.87,121.094,66.389,12.888,9.949
1.0,1685917652.87,189.687,179.931,25.315,28.127
2.0,1685917652.87,215.437,106.295,13.924,15.066
3.0,1685917652.87,153.019,52.279,10.144,7.041
4.0,1685917652.87,40.598,64.967,13.542,9.067
14.0,1685917658.93,212.119,74.71,9.404,9.026
3.0,1685917655.07,46.206,102.6,22.834,16.865
5.0,1685917655.07,188.09,177.33,23.39,26.364
5.0,1685917656.67,224.666,84.851,12.059,10.052
5.0,1685917656.4,221.723,92.359,13.109,11.358
14.0,1685917657.93,190.855,107.754,14.392,13.894
1.0,1685917654.07,219.879,99.223,12.608,12.198
3.0,1685917654.07,112.249,70.699,13.522,10.019
14.0,1685917658.47,204.296,86.638,11.409,10.415
14.0,1685917657.53,175.232,132.597,20.167,19.699
3.0,1685917655.47,6.521,124.27,16.845,19.119
5.0,1685917655.47,204.67,137.396,18.482,18.812
14.0,1685917657.73,184.339,118.49,17.298,16.884
1.0,1685917654.53,224.452,85.146,12.179,10.509
3.0,1685917654.53,87.063,82.152,17.417,13.233
14.0,1685917657.67,181.838,122.347,18.126,18.417
1.0,1685917654.33,223.302,90.694,11.486,11.299
3.0,1685917654.33,98.914,76.813,15.331,11.452
,1685917645.73,61.991,103.873,22.817,19.54
,1685917645.73,47.988,63.125,14.372,9.118
,1685917646.07,30.782,68.108,15.334,9.427
1.0,1685917644.8,65.231,92.194,18.863,14.514
1.0,1685917645.33,16.559,116.178,26.781,19.844
1.0,1685917645.47,6.707,122.872,17.849,19.091
,1685917650.87,200.246,33.191,8.931,7.428
,1685917646.2,23.319,70.383,16.046,9.501
,1685917646.2,12.27,134.057,24.54,27.0
,1685917646.13,27.564,69.258,15.322,9.749
,1685917650.47,203.65,31.868,7.971,6.048
,1685917650.2,206.08,30.87,8.316,6.355
1.0,1685917645.0,49.726,100.231,21.826,16.082
,1685917651.0,199.54,33.81,8.333,7.291
,1685917645.93,38.202,66.272,14.26,9.159
,1685917645.8,55.905,107.256,24.911,19.892
,1685917645.8,45.203,63.74,14.784,9.791
,1685917646.33,16.056,71.949,16.272,9.988
,1685917646.27,19.821,70.981,16.193,9.849
,1685917646.27,7.425,136.798,14.849,22.481
1.0,1685917644.93,55.111,97.201,21.214,15.368
1.0,1685917645.07,43.767,102.825,22.502,16.607
,1685917650.73,201.72,32.686,8.413,6.622
1.0,1685917645.13,37.428,105.985,23.378,17.384
,1685917645.53,57.267,60.871,13.497,8.977
,1685917645.53,3.179,125.315,6.338,14.981
,1685917645.53,78.761,94.12,20.108,17.487
1.0,1685917644.73,69.128,90.191,18.442,14.532
1.0,1685917644.87,60.661,94.357,20.392,14.803
,1685917650.93,199.805,33.624,8.687,7.245
,1685917650.4,165.621,34.358,6.928,4.484
,1685917650.4,204.698,31.363,7.586,6.183
1.0,1685917645.27,24.46,112.491,24.431,18.798
1.0,1685917645.4,11.094,119.938,24.268,20.511
,1685917645.87,49.248,111.235,25.63,20.187
,1685917645.87,41.586,65.322,14.14,8.994
,1685917646.47,8.394,74.337,16.733,10.75
,1685917650.13,206.774,30.507,7.619,6.441
,1685917650.33,166.368,34.4,7.255,4.607
,1685917650.33,205.632,31.044,7.507,6.59
1.0,1685917645.2,31.307,109.218,24.218,18.217
,1685917646.0,34.475,67.282,15.028,9.127
,1685917646.0,34.701,119.587,27.968,22.391
,1685917645.6,73.731,96.912,21.404,18.86
,1685917646.4,11.858,73.003,17.261,10.501
,1685917647.87,171.699,47.922,12.106,8.865
,1685917647.87,172.637,47.02,14.328,10.758
1.0,1685917648.4,191.446,166.641,23.036,26.85
,1685917647.67,174.255,46.85,9.248,7.426
,1685917647.67,176.34,45.614,13.576,10.25
,1685917647.4,180.35,44.014,11.42,7.883
,1685917647.4,181.165,42.81,13.011,10.7
,1685917647.33,181.656,42.501,12.872,9.272
,1685917647.33,180.805,43.509,11.37,7.981
,1685917646.87,188.02,39.386,10.667,9.075
,1685917646.67,190.944,37.665,9.777,9.083
1.0,1685917648.87,206.316,129.4,16.234,17.589
,1685917646.07,197.24,35.002,8.831,7.57
,1685917646.2,195.998,35.343,9.518,8.693
1.0,1685917648.33,188.615,174.883,24.766,27.388
,1685917647.27,182.555,42.638,11.383,7.919
,1685917646.4,193.254,36.362,9.351,8.977
,1685917645.93,198.356,34.157,8.122,7.624
1.0,1685917648.73,203.226,136.683,18.507,22.154
,1685917646.13,196.725,35.05,8.817,7.991
1.0,1685917648.6,199.432,148.027,19.808,22.355
1.0,1685917649.07,210.906,118.134,15.467,16.028
2.0,1685917649.07,52.694,61.871,12.898,8.322
3.0,1685917649.07,158.672,49.497,9.181,6.641
,1685917647.8,173.323,46.756,12.993,9.799
1.0,1685917648.67,201.617,141.26,19.053,23.816
1.0,1685917648.2,180.749,193.15,27.375,31.67
,1685917647.93,170.787,48.137,13.886,9.708
,1685917647.0,186.677,39.917,11.182,9.534
,1685917648.07,173.522,209.957,31.117,36.829
,1685917648.07,168.383,49.516,14.326,11.035
1.0,1685917648.27,185.071,183.619,25.055,29.192
,1685917647.6,177.505,44.533,13.684,11.051
,1685917647.6,175.945,46.009,10.005,7.606
,1685917647.73,173.165,47.039,10.755,7.793
,1685917648.0,169.286,49.571,14.582,9.285
,1685917648.0,160.479,220.796,48.767,38.301
,1685917648.0,170.85,47.475,17.43,13.425
,1685917648.0,169.779,220.8,29.839,37.895
1.0,1685917648.53,196.888,154.35,20.412,22.971
,1685917646.6,191.523,37.364,9.031,8.976
1.0,1685917648.8,204.809,133.416,16.977,18.891
,1685917647.2,183.176,41.933,9.423,7.967
,1685917647.2,184.11,40.851,11.291,9.852
1.0,1685917648.47,194.19,160.424,21.955,24.126
,1685917647.53,178.415,44.727,11.995,9.463
,1685917646.27,195.318,35.435,9.673,8.868
,1685917647.47,178.585,44.863,10.055,7.397
,1685917647.47,179.558,43.007,12.163,11.287
1.0,1685917648.13,177.361,202.126,29.43,34.241
,1685917646.93,187.656,39.03,11.332,10.262
,1685917646.53,192.265,36.83,8.837,8.642
,1685917646.8,188.344,39.032,9.923,8.561
,1685917646.8,189.227,38.076,10.296,9.869
,1685917646.47,192.841,36.583,9.602,9.028
,1685917646.73,188.942,38.981,9.754,8.005
,1685917646.73,189.502,38.027,11.198,10.049
1.0,1685917649.0,209.494,121.64,15.619,16.224
2.0,1685917649.0,55.313,60.952,12.996,8.254
,1685917647.07,185.615,40.44,10.553,9.334
1.0,1685917648.93,208.226,125.257,15.87,17.013
,1685917646.0,197.523,34.612,8.216,7.243
,1685917647.13,183.626,42.26,7.923,6.569
,1685917647.13,184.739,41.032,10.54,8.775
1.0,1685917679.87,223.617,84.057,11.607,11.355
1.0,1685917678.47,190.569,162.124,24.657,27.417
,1685917677.8,152.988,52.591,9.623,6.876
1.0,1685917679.53,218.906,93.413,13.361,15.0
1.0,1685917678.53,193.87,154.903,22.773,24.69
,1685917678.13,171.435,207.627,35.731,39.962
,1685917678.13,165.416,209.416,48.12,43.951
,1685917678.13,143.195,57.206,10.848,7.697
1.0,1685917679.0,208.358,118.482,15.801,17.814
,1685917677.27,165.653,47.149,8.378,6.187
1.0,1685917680.0,224.662,79.974,11.846,11.848
1.0,1685917678.93,206.755,122.238,17.263,19.396
,1685917677.4,162.566,48.015,8.426,6.334
1.0,1685917678.73,201.367,136.779,21.043,21.728
,1685917677.73,154.465,51.918,8.918,6.255
,1685917676.93,169.826,33.769,7.447,3.866
,1685917676.93,171.671,44.247,7.718,5.873
,1685917678.07,145.132,56.316,9.686,6.974
,1685917678.07,161.712,219.256,46.916,41.282
1.0,1685917679.47,217.803,95.791,14.206,15.68
1.0,1685917680.07,225.487,78.581,11.071,11.09
,1685917677.2,166.688,46.182,8.448,6.546
1.0,1685917679.73,221.757,87.905,12.755,11.896
1.0,1685917679.33,216.032,101.99,14.782,14.912
,1685917677.13,168.123,45.826,7.963,6.488
1.0,1685917679.07,210.258,114.759,16.122,16.667
1.0,1685917679.6,219.859,91.724,12.417,13.262
,1685917677.67,156.347,51.14,9.393,6.656
,1685917678.2,175.933,196.618,34.353,37.81
,1685917678.2,141.076,58.18,10.866,7.559
,1685917677.07,169.266,45.278,7.685,5.967
1.0,1685917678.67,199.366,142.223,21.646,23.263
,1685917677.47,161.103,48.806,8.886,6.612
1.0,1685917678.27,179.698,188.792,31.519,34.561
1.0,1685917679.27,214.877,105.039,15.376,15.452
1.0,1685917678.87,204.763,126.726,17.358,19.705
1.0,1685917678.33,183.174,179.234,30.284,31.745
1.0,1685917679.67,220.973,89.805,12.499,12.703
1.0,1685917679.4,216.829,98.831,14.344,15.638
1.0,1685917678.6,196.707,148.261,22.187,23.959
1.0,1685917679.93,224.385,82.024,11.159,11.734
,1685917677.0,170.837,44.624,8.233,6.101
,1685917677.0,168.728,33.948,6.774,3.892
,1685917677.87,150.91,53.795,9.271,6.644
1.0,1685917679.13,212.095,111.262,15.544,16.228
,1685917678.0,147.105,55.426,9.508,6.472
,1685917678.0,183.368,39.109,7.288,5.634
1.0,1685917679.2,213.539,108.11,15.223,15.896
1.0,1685917678.4,186.597,170.291,26.135,29.39
1.0,1685917679.8,222.738,85.973,11.862,11.344
,1685917677.33,163.965,47.669,8.062,5.791
,1685917677.6,157.89,50.279,9.443,6.626
,1685917677.93,149.376,54.516,9.908,6.677
,1685917677.93,183.934,38.611,7.45,5.287
1.0,1685917678.8,203.105,131.645,19.679,20.671
15.0,1685917613.2,83.662,83.556,17.794,14.676
15.0,1685917611.87,139.777,58.378,10.792,7.478
18.0,1685917611.87,35.073,106.859,23.715,18.422
12.0,1685917611.87,84.066,93.575,23.918,17.875
15.0,1685917612.93,98.737,76.498,15.785,12.886
19.0,1685917612.93,25.296,111.699,26.317,19.979
1.0,1685917608.6,13.372,118.203,25.696,19.333
2.0,1685917608.6,220.556,62.805,7.885,6.642
4.0,1685917608.6,96.947,78.156,15.056,10.693
11.0,1685917610.8,216.746,68.095,9.113,7.135
12.0,1685917610.8,141.885,62.388,13.379,11.678
4.0,1685917609.0,71.712,89.786,18.209,14.077
15.0,1685917612.27,127.398,63.547,12.086,9.455
12.0,1685917612.27,44.573,115.555,32.287,23.345
11.0,1685917610.53,213.136,73.323,9.878,8.198
12.0,1685917610.53,150.475,57.9,13.398,10.564
11.0,1685917609.87,199.275,92.586,13.129,10.904
12.0,1685917609.87,166.426,48.925,13.488,9.05
11.0,1685917610.73,215.622,69.164,10.185,7.735
12.0,1685917610.73,144.149,60.637,13.525,12.264
11.0,1685917610.87,217.706,66.52,9.296,7.343
12.0,1685917610.87,138.795,63.668,14.075,11.995
4.0,1685917609.27,50.204,100.268,21.259,16.605
11.0,1685917609.27,178.538,123.452,18.672,15.967
12.0,1685917609.27,177.59,43.426,13.462,7.907
1.0,1685917608.67,8.022,121.78,19.911,18.595
2.0,1685917608.67,221.064,61.874,8.261,6.607
4.0,1685917608.67,93.043,79.766,15.313,11.838
11.0,1685917610.33,209.926,78.038,10.983,9.193
12.0,1685917610.33,155.798,54.703,12.843,10.362
11.0,1685917610.07,204.526,85.566,11.989,9.68
12.0,1685917610.07,162.062,51.335,12.949,9.184
1.0,1685917607.87,79.204,84.802,17.215,12.868
2.0,1685917607.87,211.102,76.048,10.266,8.581
3.0,1685917607.87,215.418,114.629,15.67,16.059
1.0,1685917608.13,59.483,94.644,19.848,14.259
2.0,1685917608.13,215.413,70.537,10.541,8.043
4.0,1685917608.13,119.62,66.606,13.061,10.66
15.0,1685917612.67,111.687,70.857,13.974,10.749
19.0,1685917612.67,50.916,98.982,21.965,17.096
15.0,1685917612.13,131.493,62.308,10.456,7.441
18.0,1685917612.13,9.041,120.804,21.799,19.635
12.0,1685917612.13,59.439,107.166,29.426,21.361
17.0,1685917612.13,88.23,81.137,17.05,12.373
15.0,1685917613.4,70.506,89.765,19.406,16.117
4.0,1685917609.2,55.747,97.519,19.675,15.553
11.0,1685917609.2,174.726,128.842,19.444,16.912
12.0,1685917609.2,178.643,43.239,13.031,7.066
15.0,1685917611.67,145.214,55.201,10.131,8.009
18.0,1685917611.67,53.069,97.768,21.299,16.158
12.0,1685917611.67,99.123,85.419,21.044,15.21
15.0,1685917613.07,91.696,80.016,16.88,13.658
19.0,1685917613.07,11.79,119.248,25.956,21.937
11.0,1685917610.67,215.208,70.343,10.518,8.279
12.0,1685917610.67,146.349,59.864,13.677,11.318
11.0,1685917611.13,220.784,62.192,9.203,6.852
12.0,1685917611.13,128.014,70.873,15.959,10.329
15.0,1685917611.13,158.283,49.391,9.289,7.499
17.0,1685917611.13,89.944,80.041,14.945,12.203
15.0,1685917611.93,137.983,58.696,11.386,8.602
18.0,1685917611.93,28.129,110.23,24.891,19.048
12.0,1685917611.93,78.546,96.579,25.322,18.867
11.0,1685917610.47,211.852,74.807,10.181,8.885
12.0,1685917610.47,152.148,56.662,13.241,10.755
1.0,1685917607.67,91.572,79.203,15.383,11.768
2.0,1685917607.67,208.614,80.295,10.889,9.423
15.0,1685917612.4,122.482,65.712,12.945,10.011
12.0,1685917612.4,26.983,125.359,37.133,25.974
19.0,1685917612.4,71.911,88.609,19.777,14.494
15.0,1685917612.0,135.976,59.706,11.345,8.302
18.0,1685917612.0,20.987,113.674,26.211,20.02
12.0,1685917612.0,73.009,99.9,26.473,19.328
1.0,1685917608.33,41.636,103.456,22.061,16.694
2.0,1685917608.33,217.637,67.284,9.303,6.738
4.0,1685917608.33,110.469,71.702,13.741,9.863
1.0,1685917608.0,69.597,89.537,18.335,13.563
2.0,1685917608.0,213.271,73.372,10.102,8.045
3.0,1685917608.0,218.214,107.817,14.593,14.09
4.0,1685917608.0,124.933,64.599,11.884,9.577
15.0,1685917612.33,124.82,64.527,13.029,10.332
12.0,1685917612.33,35.887,120.395,34.673,24.818
15.0,1685917613.8,36.838,106.528,25.16,20.53
15.0,1685917612.53,117.442,68.38,13.204,10.464
19.0,1685917612.53,61.948,93.547,20.586,16.13
15.0,1685917611.73,143.429,56.342,10.174,7.469
18.0,1685917611.73,47.29,100.855,21.862,16.504
12.0,1685917611.73,94.379,88.086,22.043,16.36
15.0,1685917612.6,114.782,69.569,13.67,10.541
19.0,1685917612.6,56.473,96.02,20.961,16.952
15.0,1685917612.73,108.682,72.107,14.679,11.479
19.0,1685917612.73,44.805,102.0,23.171,17.567
1.0,1685917608.53,20.12,114.022,26.03,18.414
2.0,1685917608.53,219.881,64.12,8.583,6.336
4.0,1685917608.53,100.571,76.134,14.914,11.165
15.0,1685917613.53,60.416,94.588,21.042,18.074
11.0,1685917609.73,196.117,97.727,13.576,11.634
12.0,1685917609.73,169.268,47.572,13.785,8.963
4.0,1685917609.6,15.531,117.545,26.864,21.618
11.0,1685917609.6,191.71,103.308,15.39,12.818
12.0,1685917609.6,170.886,46.365,13.794,8.278
1.0,1685917607.93,74.566,87.109,17.719,13.145
2.0,1685917607.93,212.155,74.783,10.572,8.234
3.0,1685917607.93,216.604,111.312,14.916,14.923
15.0,1685917613.13,87.905,81.898,17.554,13.714
19.0,1685917613.13,7.263,122.528,19.12,20.985
4.0,1685917609.33,44.259,103.017,22.732,18.122
11.0,1685917609.33,181.628,118.884,17.272,14.793
12.0,1685917609.33,176.19,44.088,13.749,7.513
11.0,1685917611.07,220.18,63.212,10.203,6.887
12.0,1685917611.07,131.063,69.253,16.008,10.612
15.0,1685917611.07,159.585,48.653,9.084,7.202
11.0,1685917610.2,207.169,81.547,10.974,9.406
12.0,1685917610.2,159.466,53.064,12.744,9.962
4.0,1685917609.4,37.543,106.381,23.374,18.914
11.0,1685917609.4,184.349,114.569,16.823,14.071
12.0,1685917609.4,174.443,44.771,14.233,7.185
2.0,1685917608.87,223.082,59.308,9.782,6.131
4.0,1685917608.87,80.862,85.291,16.803,13.107
15.0,1685917612.07,134.063,60.832,11.175,8.221
18.0,1685917612.07,14.051,117.475,26.524,20.515
12.0,1685917612.07,66.422,103.442,27.849,20.116
15.0,1685917613.67,49.381,100.168,22.893,18.983
1.0,1685917607.73,87.532,80.61,16.691,12.654
2.0,1685917607.73,209.372,79.166,10.957,9.71
2.0,1685917608.73,221.823,61.097,8.507,5.986
4.0,1685917608.73,89.288,81.349,16.076,12.53
1.0,1685917608.27,47.855,100.355,21.106,15.617
2.0,1685917608.27,216.881,68.448,9.484,6.875
4.0,1685917608.27,113.615,70.212,13.036,9.631
2.0,1685917608.8,222.403,60.331,9.018,5.824
4.0,1685917608.8,84.743,83.1,15.397,13.321
11.0,1685917610.4,210.904,76.678,10.34,8.385
12.0,1685917610.4,154.282,55.795,13.112,10.193
1.0,1685917608.07,64.762,92.154,18.734,14.013
2.0,1685917608.07,214.548,71.863,10.231,8.182
3.0,1685917608.07,219.316,104.844,14.836,13.965
4.0,1685917608.07,122.362,65.538,12.3,10.057
11.0,1685917609.93,201.082,90.214,12.292,10.454
12.0,1685917609.93,164.985,49.421,13.693,9.599
1.0,1685917608.2,53.806,97.374,20.507,14.909
2.0,1685917608.2,216.015,69.397,10.227,7.543
4.0,1685917608.2,116.863,68.572,13.047,10.145
15.0,1685917613.0,95.277,78.318,16.371,13.028
19.0,1685917613.0,17.38,115.55,29.015,20.732
15.0,1685917611.53,148.989,53.048,10.031,9.101
18.0,1685917611.53,64.284,92.58,19.152,14.928
12.0,1685917611.53,107.33,81.213,19.065,14.561
1.0,1685917607.8,83.868,82.373,16.706,12.859
2.0,1685917607.8,210.064,77.769,10.771,9.262
3.0,1685917607.8,214.51,117.576,15.958,16.578
4.0,1685917609.13,61.037,94.657,17.976,15.289
11.0,1685917609.13,171.473,134.486,21.156,17.361
15.0,1685917612.8,105.589,73.663,15.324,11.474
19.0,1685917612.8,38.712,104.914,24.606,18.427
11.0,1685917610.0,202.8,87.544,12.261,10.43
12.0,1685917610.0,163.528,50.491,12.789,9.197
15.0,1685917613.73,43.454,103.268,23.938,20.041
11.0,1685917609.8,197.745,94.929,12.759,11.472
12.0,1685917609.8,167.939,48.195,13.58,9.104
4.0,1685917609.53,23.163,113.405,25.765,20.38
11.0,1685917609.53,189.452,106.873,15.633,13.391
12.0,1685917609.53,172.085,45.733,13.723,7.959
11.0,1685917611.27,222.202,60.35,8.92,6.012
12.0,1685917611.27,121.67,73.153,16.933,12.894
15.0,1685917611.27,155.301,50.832,8.428,7.201
11.0,1685917611.2,221.651,61.307,9.116,6.519
12.0,1685917611.2,125.108,71.809,15.909,11.613
15.0,1685917611.2,156.963,50.237,9.137,7.318
15.0,1685917611.8,141.701,57.192,10.596,7.771
18.0,1685917611.8,41.482,103.624,22.403,17.948
12.0,1685917611.8,89.226,90.736,22.424,16.763
11.0,1685917610.27,208.902,79.653,11.234,9.418
12.0,1685917610.27,157.689,53.801,12.889,10.537
15.0,1685917612.87,102.042,75.084,15.718,12.195
19.0,1685917612.87,32.323,108.318,25.331,19.07
1.0,1685917608.4,35.054,106.75,23.148,17.243
2.0,1685917608.4,218.288,66.038,9.297,7.069
4.0,1685917608.4,107.385,73.213,14.355,10.033
4.0,1685917608.93,76.383,87.409,17.288,13.821
15.0,1685917611.47,150.447,52.635,9.992,8.375
18.0,1685917611.47,69.502,89.935,18.559,14.647
12.0,1685917611.47,110.995,79.255,17.939,13.433
11.0,1685917610.13,205.862,83.452,11.543,9.892
12.0,1685917610.13,160.833,52.12,12.907,9.707
