id,time,x_pix,y_pix,w_pix,h_pix
48.0,1685917518.0,218.253,89.526,9.746,7.233
1.0,1685917515.6,45.966,173.517,25.744,17.443
2.0,1685917515.6,57.482,142.575,21.666,15.98
5.0,1685917515.6,216.363,90.345,10.172,7.935
48.0,1685917518.6,200.119,97.031,9.532,7.71
2.0,1685917515.8,41.109,148.723,23.558,16.816
5.0,1685917515.8,210.533,92.823,10.628,8.365
3.0,1685917515.8,14.356,188.2,28.538,19.94
36.0,1685917518.47,243.29,103.148,9.676,12.491
48.0,1685917518.47,204.186,95.635,10.004,7.514
,1685917518.73,227.515,89.978,8.518,7.487
,1685917518.73,228.205,108.782,10.227,8.305
,1685917518.73,139.707,122.717,14.605,11.479
,1685917518.73,172.923,169.204,20.519,16.175
,1685917518.73,227.981,128.464,11.881,9.696
,1685917518.73,195.593,138.507,15.469,12.276
,1685917518.73,297.823,76.612,5.927,5.087
,1685917518.73,190.533,130.611,16.961,12.715
,1685917518.73,264.491,90.533,15.097,7.982
,1685917518.73,239.7,81.279,7.911,5.649
,1685917518.73,9.484,178.685,18.618,21.937
,1685917518.73,262.56,68.699,5.706,4.274
2.0,1685917516.13,12.942,160.189,24.779,17.904
5.0,1685917516.13,199.779,97.116,10.869,8.822
15.0,1685917516.13,146.385,125.341,14.444,10.397
1.0,1685917515.13,101.386,147.851,19.214,13.361
2.0,1685917515.13,90.05,130.333,17.513,12.976
15.0,1685917516.93,77.713,156.212,21.931,15.112
36.0,1685917516.93,178.391,138.429,16.107,11.357
38.0,1685917516.93,216.541,90.247,8.684,7.331
36.0,1685917518.13,233.139,106.249,10.204,7.94
48.0,1685917518.13,214.181,91.038,9.809,7.756
15.0,1685917517.07,62.213,163.017,23.295,15.511
36.0,1685917517.07,186.87,133.793,15.129,11.0
38.0,1685917517.07,212.837,91.947,8.617,7.31
42.0,1685917517.07,183.348,147.399,17.711,12.623
36.0,1685917517.53,210.831,119.288,11.87,9.198
38.0,1685917517.53,197.876,98.228,9.295,7.58
36.0,1685917518.07,231.156,107.266,10.297,7.573
48.0,1685917518.07,216.027,90.221,9.393,7.545
2.0,1685917515.87,35.586,151.033,24.363,17.328
5.0,1685917515.87,208.402,93.653,10.673,8.134
,1685917518.87,232.534,105.96,10.383,9.036
,1685917518.87,223.822,91.093,8.956,7.884
,1685917518.87,232.794,125.19,11.23,9.697
,1685917518.87,182.74,161.721,19.946,15.274
,1685917518.87,203.198,133.836,14.291,11.539
,1685917518.87,197.961,126.465,16.297,11.286
,1685917518.87,269.879,89.815,7.782,6.672
,1685917518.87,101.768,198.265,31.73,19.471
,1685917518.87,129.749,126.452,16.437,12.356
,1685917518.87,237.024,82.679,7.245,5.494
,1685917518.87,257.908,105.954,9.445,11.315
,1685917518.87,268.576,89.844,10.534,7.066
,1685917518.87,266.528,89.454,14.635,7.345
,1685917518.87,299.423,75.68,5.904,5.355
36.0,1685917517.6,213.723,117.733,11.636,9.171
36.0,1685917518.4,241.234,102.474,9.439,9.162
48.0,1685917518.4,206.461,94.523,9.697,7.863
15.0,1685917516.33,132.377,131.935,16.353,10.934
36.0,1685917517.93,226.634,110.081,10.514,8.015
48.0,1685917517.93,220.215,88.699,9.649,7.338
36.0,1685917518.2,235.366,105.28,10.278,8.764
48.0,1685917518.2,212.457,91.816,9.375,7.812
15.0,1685917517.27,36.085,174.712,27.187,17.532
36.0,1685917517.27,198.12,126.998,13.803,9.911
38.0,1685917517.27,206.591,95.05,8.574,6.732
,1685917518.8,225.59,90.531,8.598,7.076
,1685917518.8,230.301,107.185,10.264,8.115
,1685917518.8,230.804,126.412,11.807,9.803
,1685917518.8,199.46,136.543,14.179,11.993
,1685917518.8,194.348,128.677,16.529,12.23
,1685917518.8,178.124,165.451,20.498,15.983
,1685917518.8,134.918,124.976,15.64,11.491
,1685917518.8,192.486,100.293,11.088,7.96
,1685917518.8,265.354,89.567,15.151,7.403
,1685917518.8,256.855,107.993,8.251,9.404
,1685917518.8,268.191,90.269,9.285,7.49
,1685917518.8,238.27,81.373,7.798,6.034
,1685917518.8,298.435,76.69,5.732,4.759
,1685917518.8,261.687,68.753,5.374,4.458
15.0,1685917517.47,8.772,188.329,21.42,18.534
36.0,1685917517.47,207.889,121.273,12.809,9.103
38.0,1685917517.47,199.927,97.151,9.328,7.454
,1685917518.67,143.759,120.878,14.535,11.745
,1685917518.67,167.788,173.307,22.04,16.778
,1685917518.67,225.781,110.096,11.181,8.401
,1685917518.67,14.519,175.972,28.796,25.428
,1685917518.67,191.69,141.569,16.03,12.83
,1685917518.67,229.444,88.763,8.009,7.185
,1685917518.67,225.301,130.517,12.724,9.632
,1685917518.67,297.256,76.618,5.668,5.452
,1685917518.67,95.64,217.635,8.811,5.639
,1685917518.67,263.344,68.639,6.216,4.441
,1685917518.67,186.828,133.3,17.997,12.767
36.0,1685917517.87,224.168,111.386,11.101,8.362
48.0,1685917517.87,221.828,88.183,8.917,6.911
36.0,1685917518.33,239.371,103.8,9.433,9.552
48.0,1685917518.33,208.484,93.343,9.841,8.122
1.0,1685917515.33,80.357,157.461,21.66,15.281
2.0,1685917515.33,76.481,135.496,19.33,14.3
36.0,1685917518.27,237.279,103.747,9.592,7.635
48.0,1685917518.27,210.416,92.641,9.666,7.868
2.0,1685917516.07,18.279,157.773,25.872,17.701
5.0,1685917516.07,201.95,96.285,11.243,8.995
15.0,1685917516.07,150.987,123.339,14.192,10.155
1.0,1685917515.73,26.251,182.587,28.855,19.111
2.0,1685917515.73,46.537,146.542,23.219,16.505
5.0,1685917515.73,212.553,91.83,10.419,8.249
1.0,1685917515.2,95.264,150.613,19.87,13.355
2.0,1685917515.2,85.785,132.127,18.525,13.181
15.0,1685917517.0,70.19,159.504,22.624,15.517
36.0,1685917517.0,182.66,136.144,15.972,11.382
38.0,1685917517.0,214.809,91.114,8.659,7.398
,1685917519.0,191.195,155.65,18.266,13.86
,1685917519.0,219.933,92.993,9.177,8.134
,1685917519.0,234.463,83.373,8.241,5.905
,1685917519.0,236.556,103.65,9.953,8.726
,1685917519.0,237.903,121.141,10.566,9.22
,1685917519.0,119.036,189.583,28.098,20.967
,1685917519.0,272.095,88.079,7.73,6.955
,1685917519.0,259.973,104.326,10.638,11.063
,1685917519.0,268.59,87.476,12.288,6.843
,1685917519.0,209.936,129.237,13.603,11.226
,1685917519.0,120.389,130.743,17.487,13.55
,1685917519.0,184.064,104.208,11.437,8.157
,1685917519.0,259.488,102.057,10.52,11.718
,1685917519.0,204.806,122.68,15.513,10.864
,1685917519.0,184.625,102.394,11.607,10.768
36.0,1685917517.67,216.537,115.892,11.887,8.53
15.0,1685917516.73,98.702,146.79,19.378,13.156
36.0,1685917516.73,164.215,147.216,17.51,12.496
38.0,1685917516.73,222.096,88.166,8.822,6.877
15.0,1685917516.67,104.798,144.137,18.571,12.817
36.0,1685917516.67,158.06,150.767,17.762,13.176
38.0,1685917516.67,223.894,87.847,8.377,6.452
36.0,1685917518.53,245.222,102.906,9.944,13.955
48.0,1685917518.53,202.058,96.328,10.252,7.729
2.0,1685917516.2,8.882,162.159,20.739,17.655
5.0,1685917516.2,197.728,97.85,10.44,9.456
15.0,1685917516.2,141.888,127.498,15.065,10.353
15.0,1685917516.53,116.174,138.598,17.705,12.307
1.0,1685917515.47,63.777,165.355,23.581,16.451
2.0,1685917515.47,66.978,138.899,20.617,14.879
5.0,1685917515.47,220.217,88.765,9.674,7.838
15.0,1685917517.33,25.862,179.186,28.241,18.359
36.0,1685917517.33,201.804,125.064,13.348,10.065
38.0,1685917517.33,204.373,95.703,9.043,7.165
1.0,1685917515.4,72.384,161.087,22.417,15.77
2.0,1685917515.4,71.959,137.377,19.569,14.631
5.0,1685917515.4,221.724,88.314,9.604,7.232
15.0,1685917517.4,15.823,183.887,27.822,19.19
36.0,1685917517.4,205.017,123.03,13.044,9.665
38.0,1685917517.4,202.049,96.492,9.408,7.495
1.0,1685917515.27,87.854,154.047,20.778,13.959
2.0,1685917515.27,81.549,133.686,18.459,13.63
15.0,1685917516.87,84.918,153.015,21.057,14.38
36.0,1685917516.87,174.137,141.246,16.463,11.77
38.0,1685917516.87,218.371,89.56,8.639,7.146
15.0,1685917516.47,121.626,136.537,17.29,12.009
2.0,1685917515.93,29.972,152.98,25.16,17.204
5.0,1685917515.93,206.096,94.562,10.769,8.374
15.0,1685917515.93,159.149,119.939,13.43,9.995
1.0,1685917515.07,106.854,145.615,19.117,12.636
2.0,1685917515.07,93.41,128.807,18.13,12.488
3.0,1685917515.07,15.022,185.745,29.689,21.16
,1685917475.33,159.553,150.729,19.283,14.883
,1685917475.33,174.938,111.488,11.911,8.645
,1685917475.33,205.081,132.522,16.322,13.181
,1685917475.33,219.201,134.624,12.685,11.015
,1685917475.33,271.202,96.159,7.58,7.792
,1685917475.33,246.737,79.538,8.024,6.185
,1685917475.33,211.688,89.084,8.089,5.877
,1685917475.33,87.535,230.963,33.339,17.893
,1685917475.33,333.741,76.722,7.918,5.902
,1685917475.33,314.623,64.627,5.012,5.146
,1685917474.6,210.689,96.955,8.898,5.999
,1685917474.6,153.57,166.276,25.943,20.219
,1685917474.6,175.671,166.729,17.992,15.534
,1685917474.6,228.838,82.272,7.226,5.955
,1685917474.6,260.612,73.819,6.474,5.464
,1685917475.53,175.428,141.336,17.291,13.605
,1685917475.53,161.979,116.792,13.65,9.841
,1685917475.53,274.258,93.52,7.78,7.814
,1685917475.53,227.666,128.027,11.148,10.433
,1685917475.53,241.869,81.306,7.351,5.804
,1685917475.53,215.208,126.038,15.534,13.166
,1685917475.53,206.135,91.878,8.616,5.631
,1685917475.53,269.677,71.431,7.099,6.406
,1685917475.53,335.332,77.002,6.928,5.683
14.0,1685917476.4,222.833,112.444,11.395,9.67
27.0,1685917476.4,196.084,154.629,20.755,17.305
14.0,1685917475.93,200.483,125.983,14.289,11.154
14.0,1685917476.0,204.426,123.82,13.416,10.894
42.0,1685917477.93,207.982,94.115,8.812,7.121
45.0,1685917477.93,152.631,118.11,14.284,9.855
14.0,1685917476.53,228.081,109.358,10.746,9.162
27.0,1685917476.53,204.907,148.344,19.506,16.336
,1685917474.2,224.736,90.634,8.077,6.486
,1685917474.2,244.804,115.488,9.936,9.693
,1685917474.2,313.2,94.298,6.164,6.452
,1685917474.2,283.869,63.629,5.397,6.662
,1685917474.2,266.758,71.784,6.589,5.301
,1685917474.2,267.557,71.287,8.213,6.204
,1685917474.2,139.238,193.569,24.517,19.418
14.0,1685917476.6,230.511,107.969,10.25,8.742
27.0,1685917476.6,208.601,145.706,18.475,15.446
,1685917474.13,226.637,89.949,8.627,6.202
,1685917474.13,313.781,94.748,6.323,7.008
,1685917474.13,242.895,117.269,11.196,9.761
,1685917474.13,284.339,63.685,5.465,6.436
,1685917474.13,237.59,78.897,6.76,5.481
,1685917474.13,269.807,69.611,7.602,4.851
,1685917474.13,267.383,71.681,6.362,5.397
,1685917474.13,313.355,67.057,4.856,6.657
,1685917474.13,131.223,197.794,25.154,18.802
14.0,1685917476.2,214.238,117.937,12.503,10.41
,1685917474.27,222.414,91.894,8.401,6.102
,1685917474.27,146.085,188.027,23.052,18.96
,1685917474.27,265.669,71.908,6.747,5.466
,1685917474.27,283.337,64.048,5.344,6.147
,1685917474.27,116.519,190.367,32.934,25.731
,1685917474.27,266.478,71.394,8.576,6.653
,1685917474.27,246.299,114.323,8.982,9.338
,1685917474.27,271.617,68.639,5.457,3.812
,1685917474.27,235.04,79.829,8.259,5.646
42.0,1685917477.87,210.029,93.073,9.089,7.226
45.0,1685917477.87,156.558,116.53,13.62,9.647
27.0,1685917477.47,244.334,118.107,11.733,10.78
42.0,1685917477.47,221.144,88.453,7.546,6.755
14.0,1685917475.8,192.578,130.782,15.028,11.778
27.0,1685917477.4,242.232,119.811,12.533,11.487
42.0,1685917477.4,222.694,88.015,8.044,6.574
,1685917474.53,213.035,95.693,8.966,7.066
,1685917474.53,230.071,81.548,7.703,5.54
,1685917474.53,170.568,170.303,18.706,16.096
,1685917474.53,147.094,171.036,27.691,19.901
,1685917474.53,261.849,73.547,6.787,5.198
,1685917474.53,280.953,65.108,6.228,6.894
,1685917474.53,313.647,65.984,4.92,6.06
,1685917474.53,268.882,68.699,5.258,5.04
42.0,1685917477.73,213.752,91.637,8.616,6.9
45.0,1685917477.73,164.905,113.267,13.261,9.059
27.0,1685917477.53,245.783,116.776,9.992,10.162
42.0,1685917477.53,219.468,88.945,8.0,7.056
,1685917474.93,118.09,175.559,25.834,19.264
,1685917474.93,221.542,85.235,7.591,5.064
,1685917474.93,263.652,101.945,8.926,8.753
,1685917474.93,198.52,150.241,15.823,13.09
,1685917474.93,196.436,102.654,10.298,7.006
,1685917474.93,314.126,65.346,4.774,5.794
,1685917474.93,180.753,148.78,20.941,16.411
14.0,1685917475.67,183.396,136.314,16.182,12.425
42.0,1685917477.8,212.01,92.411,8.338,6.964
45.0,1685917477.8,160.886,114.84,13.397,9.054
,1685917475.13,140.713,162.068,22.059,17.139
,1685917475.13,216.975,87.438,8.198,5.968
,1685917475.13,267.471,98.92,9.046,8.074
,1685917475.13,193.895,139.458,18.696,15.163
,1685917475.13,185.974,107.032,10.989,7.917
,1685917475.13,209.564,141.968,13.377,12.159
,1685917475.13,274.708,68.699,5.651,5.389
,1685917475.13,314.352,65.129,5.224,5.488
,1685917475.13,274.849,67.004,6.788,8.2
14.0,1685917477.2,248.17,97.08,7.06,7.334
27.0,1685917477.2,235.618,124.956,13.822,12.232
42.0,1685917478.0,205.972,95.262,8.637,6.496
45.0,1685917478.0,148.423,119.89,14.442,10.043
27.0,1685917478.0,259.01,107.019,9.588,10.172
14.0,1685917477.0,243.338,100.034,9.066,8.433
27.0,1685917477.0,228.067,130.908,15.069,12.855
14.0,1685917475.6,179.215,138.77,16.985,12.955
14.0,1685917476.33,220.088,114.331,11.691,9.874
27.0,1685917476.33,191.214,158.682,22.05,18.142
14.0,1685917475.73,188.304,133.479,15.549,12.46
27.0,1685917477.33,240.17,121.599,13.242,11.884
,1685917474.47,231.522,80.983,7.904,5.753
,1685917474.47,139.99,175.259,28.141,20.849
,1685917474.47,215.727,94.544,9.36,6.767
,1685917474.47,164.99,174.832,19.91,16.75
,1685917474.47,262.908,73.317,6.807,4.943
,1685917474.47,269.51,68.782,5.712,4.626
,1685917474.47,281.26,64.908,6.044,6.332
,1685917474.4,217.857,93.562,9.719,6.411
,1685917474.4,159.22,178.758,21.224,16.964
,1685917474.4,132.945,180.037,30.084,21.727
,1685917474.4,270.126,68.319,4.829,4.061
,1685917474.4,263.663,72.845,6.467,5.052
,1685917474.4,232.965,80.567,7.816,5.56
,1685917474.4,282.006,65.02,5.375,6.156
27.0,1685917477.6,247.207,115.13,9.123,9.968
42.0,1685917477.6,217.352,89.855,8.537,6.893
45.0,1685917477.6,172.133,110.075,12.649,8.876
,1685917475.07,133.463,166.331,23.246,17.682
,1685917475.07,218.385,86.691,7.752,5.262
,1685917475.07,206.198,144.436,14.195,11.481
,1685917475.07,188.418,106.325,8.561,6.341
,1685917475.07,189.984,142.505,19.351,15.61
,1685917475.07,266.018,99.984,8.33,8.069
,1685917475.07,275.437,68.636,5.578,4.746
,1685917475.07,189.378,105.882,11.043,7.556
,1685917475.07,314.178,65.246,5.028,5.653
,1685917475.07,275.956,67.046,7.226,7.793
14.0,1685917476.47,225.518,110.895,11.229,9.37
27.0,1685917476.47,200.54,151.472,20.147,16.442
14.0,1685917476.67,232.786,106.42,9.988,8.679
27.0,1685917476.67,212.272,142.652,17.821,15.15
,1685917475.0,126.297,170.756,24.782,18.159
,1685917475.0,220.025,85.994,7.96,5.072
,1685917475.0,185.155,145.559,19.508,15.861
,1685917475.0,202.445,146.836,15.017,13.255
,1685917475.0,192.402,104.594,9.46,6.366
,1685917475.0,264.923,100.743,8.882,8.492
,1685917475.0,275.945,68.43,5.531,4.835
,1685917475.0,314.067,65.313,4.643,5.706
,1685917474.67,159.593,162.318,25.057,18.975
,1685917474.67,80.071,198.135,31.635,23.402
,1685917474.67,258.427,105.766,8.707,9.044
,1685917474.67,180.896,162.854,17.178,14.453
,1685917474.67,208.03,97.755,9.449,6.562
,1685917474.67,267.185,69.454,6.351,5.479
,1685917474.67,313.97,65.825,4.909,5.987
,1685917474.67,227.236,82.941,7.633,6.024
,1685917474.67,279.674,65.312,5.999,7.397
,1685917475.2,147.22,157.974,21.21,16.581
,1685917475.2,198.01,136.987,17.957,15.021
,1685917475.2,268.631,98.021,8.148,8.202
,1685917475.2,182.46,108.92,11.898,8.102
,1685917475.2,214.87,87.975,8.627,5.965
,1685917475.2,248.624,78.403,6.341,5.595
,1685917475.2,213.197,138.834,13.536,12.335
,1685917475.2,273.951,69.104,5.155,5.325
,1685917475.2,314.38,64.921,4.872,4.99
,1685917474.87,109.479,180.868,26.952,20.417
,1685917474.87,261.95,102.576,8.934,9.049
,1685917474.87,199.638,101.253,9.762,6.607
,1685917474.87,194.372,153.112,15.408,13.035
,1685917474.87,175.866,152.024,21.643,17.621
,1685917474.87,223.032,84.859,7.265,5.23
,1685917474.87,314.16,65.487,4.823,5.937
,1685917474.87,265.284,70.527,5.625,5.721
42.0,1685917477.67,215.548,90.833,8.608,6.955
45.0,1685917477.67,168.905,111.534,12.596,8.377
,1685917475.4,164.992,147.311,18.833,14.556
,1685917475.4,170.882,113.252,12.829,9.0
,1685917475.4,208.681,129.98,16.215,13.228
,1685917475.4,209.959,90.387,9.129,5.666
,1685917475.4,272.226,95.384,8.151,7.733
,1685917475.4,222.325,132.334,12.447,10.774
,1685917475.4,271.807,70.625,7.496,5.642
,1685917475.4,245.12,80.109,7.493,5.703
,1685917475.4,334.201,76.876,6.888,5.747
,1685917475.4,315.035,64.63,5.409,5.098
,1685917474.73,90.084,191.85,30.222,22.402
,1685917474.73,259.465,104.484,9.205,8.982
,1685917474.73,185.602,159.533,17.261,13.635
,1685917474.73,165.328,158.858,23.535,18.079
,1685917474.73,205.153,99.433,10.322,6.695
,1685917474.73,225.779,83.356,8.006,6.004
14.0,1685917477.07,245.186,99.175,8.804,8.126
27.0,1685917477.07,230.752,128.734,14.479,12.854
,1685917474.8,100.25,186.129,28.724,21.917
,1685917474.8,170.564,154.694,22.113,17.539
,1685917474.8,189.75,155.753,16.211,14.06
,1685917474.8,260.795,103.625,9.374,9.199
,1685917474.8,202.485,100.135,10.04,7.278
,1685917474.8,266.058,70.194,6.418,5.77
,1685917474.8,224.585,84.07,7.578,5.882
14.0,1685917477.27,249.22,96.04,5.869,7.002
27.0,1685917477.27,238.186,123.376,13.691,11.508
14.0,1685917476.27,217.197,116.117,12.458,10.211
27.0,1685917476.27,186.709,162.144,22.355,18.593
14.0,1685917475.87,196.981,128.176,14.162,11.502
14.0,1685917477.13,246.802,98.31,8.042,7.513
27.0,1685917477.13,233.388,126.759,14.251,12.299
14.0,1685917476.8,237.122,103.771,9.852,8.688
27.0,1685917476.8,219.02,137.779,16.896,14.525
,1685917474.07,241.026,118.701,12.165,10.077
,1685917474.07,314.727,95.792,6.286,6.837
,1685917474.07,238.778,78.134,5.978,4.989
,1685917474.07,229.114,88.838,8.07,6.038
,1685917474.07,285.034,64.062,5.421,6.14
,1685917474.07,268.643,70.117,6.092,5.625
,1685917474.07,273.387,66.162,4.896,6.916
,1685917475.47,170.553,144.122,17.46,14.143
,1685917475.47,166.563,115.122,13.272,9.09
,1685917475.47,208.05,91.071,8.766,5.189
,1685917475.47,225.31,130.519,11.822,10.074
,1685917475.47,273.285,94.488,8.118,7.54
,1685917475.47,212.041,127.863,15.413,12.2
,1685917475.47,243.446,80.439,7.475,5.635
,1685917475.47,334.637,76.812,6.884,5.989
,1685917475.47,271.035,71.123,6.833,5.575
,1685917474.33,125.04,185.118,30.969,23.427
,1685917474.33,152.758,183.362,22.238,17.975
,1685917474.33,220.444,92.757,8.679,6.66
,1685917474.33,17.358,231.233,34.717,17.534
,1685917474.33,264.479,72.625,5.867,5.453
,1685917474.33,282.769,64.692,5.301,5.941
,1685917474.33,270.885,68.409,5.297,3.602
14.0,1685917476.73,235.111,104.996,10.022,8.723
27.0,1685917476.73,215.739,140.203,17.211,15.132
14.0,1685917476.07,207.822,121.771,13.277,10.694
14.0,1685917476.87,239.318,102.42,9.783,8.596
27.0,1685917476.87,222.12,135.293,16.322,14.157
,1685917475.27,153.791,154.297,19.489,15.171
,1685917475.27,178.717,109.815,11.753,8.098
,1685917475.27,247.634,79.004,7.254,6.005
,1685917475.27,201.632,134.479,17.777,14.321
,1685917475.27,269.999,97.036,8.462,7.567
,1685917475.27,213.534,88.319,9.022,6.616
,1685917475.27,216.294,136.925,13.118,11.121
,1685917475.27,273.274,69.954,6.366,5.217
,1685917475.27,77.391,233.883,32.438,12.234
,1685917475.27,333.399,76.585,8.319,5.753
,1685917475.27,314.648,64.751,4.872,4.882
14.0,1685917476.13,211.112,119.801,12.59,10.808
14.0,1685917476.93,241.404,101.315,9.626,8.422
27.0,1685917476.93,224.922,133.124,15.725,13.659
,1685917425.4,216.652,138.226,13.643,12.167
,1685917425.4,180.519,148.554,17.709,13.041
,1685917425.4,233.433,82.176,8.506,5.686
,1685917425.4,210.822,89.845,8.623,5.01
,1685917425.4,288.664,75.923,5.844,8.748
,1685917425.4,265.163,100.443,8.624,8.071
,1685917425.67,196.67,137.572,15.748,12.465
,1685917425.67,227.877,129.956,11.758,10.888
,1685917425.67,204.069,92.219,9.332,5.74
,1685917425.67,291.392,74.433,5.984,8.337
,1685917425.67,85.932,226.856,33.941,24.793
,1685917425.67,270.152,96.61,8.593,7.119
,1685917425.67,228.375,84.821,7.892,5.279
,1685917425.67,280.592,82.473,7.257,7.089
,1685917424.67,227.88,110.575,10.279,7.967
,1685917424.67,171.477,172.332,19.818,17.281
,1685917424.67,114.796,190.772,27.009,21.388
,1685917424.67,280.32,80.943,7.024,10.091
,1685917424.67,245.859,76.922,6.545,4.506
21.0,1685917427.0,206.548,141.834,14.355,12.844
2.0,1685917423.6,117.611,132.119,20.587,13.915
,1685917425.2,206.4,146.164,15.28,12.889
,1685917425.2,215.306,88.229,8.629,5.585
,1685917425.2,165.969,157.722,19.453,16.046
,1685917425.2,243.999,100.754,8.299,6.769
,1685917425.2,286.75,77.125,6.242,9.841
,1685917425.2,260.883,103.191,8.819,8.597
,1685917425.2,261.041,69.312,6.474,4.874
,1685917425.2,274.984,86.845,5.906,6.075
,1685917425.2,271.107,85.649,9.792,6.811
,1685917425.2,237.067,80.881,7.086,4.865
2.0,1685917424.13,61.278,155.85,27.219,18.3
2.0,1685917424.2,52.68,159.485,29.04,18.345
,1685917424.87,234.666,106.111,9.705,7.689
,1685917424.87,186.369,160.611,18.544,14.948
,1685917424.87,282.617,79.426,6.682,9.875
,1685917424.87,222.266,84.923,7.972,5.141
,1685917424.87,136.693,176.279,24.402,18.327
,1685917424.87,242.904,78.296,6.201,4.832
,1685917424.87,264.661,68.018,5.579,4.504
,1685917424.87,269.506,89.896,6.921,7.071
16.0,1685917426.6,205.669,94.54,9.533,6.547
21.0,1685917426.6,182.304,159.341,18.13,15.106
1.0,1685917423.07,60.041,166.24,25.835,17.625
2.0,1685917423.07,156.042,115.792,15.997,10.986
,1685917425.53,222.519,134.032,12.58,11.854
,1685917425.53,207.658,91.032,9.339,5.332
,1685917425.53,290.282,75.03,6.708,8.583
,1685917425.53,231.125,83.4,7.833,6.008
,1685917425.53,275.749,82.294,8.406,6.701
,1685917425.53,267.732,98.669,8.888,7.569
,1685917425.53,188.566,142.768,16.751,13.202
,1685917425.53,278.758,83.229,6.132,5.899
2.0,1685917423.53,123.143,129.894,20.023,13.595
,1685917424.53,8.455,179.846,16.91,18.123
,1685917424.53,223.018,113.137,10.968,8.634
,1685917424.53,160.17,180.379,22.71,18.05
,1685917424.53,243.791,115.847,10.305,9.614
,1685917424.53,278.674,82.019,6.966,10.186
,1685917424.53,264.094,93.645,7.75,7.578
,1685917425.73,226.817,85.282,8.091,5.243
,1685917425.73,230.5,127.795,12.433,10.52
,1685917425.73,199.741,135.599,15.341,11.64
,1685917425.73,257.608,92.395,6.107,6.766
,1685917425.73,291.965,73.91,5.548,8.995
,1685917425.73,280.493,81.647,8.948,7.013
,1685917425.73,271.232,95.836,7.802,7.653
,1685917425.73,202.253,92.671,9.84,6.119
,1685917425.73,281.968,82.381,6.105,5.909
2.0,1685917424.07,69.833,152.323,26.342,17.293
2.0,1685917423.73,105.326,137.184,21.642,14.248
16.0,1685917426.0,221.473,87.639,8.473,6.261
16.0,1685917426.47,209.54,92.821,9.129,6.347
21.0,1685917426.47,171.987,166.65,19.924,16.51
,1685917424.8,181.691,164.426,18.98,15.849
,1685917424.8,129.793,180.685,25.135,19.301
,1685917424.8,282.165,80.168,7.161,9.2
,1685917424.8,232.341,107.6,10.215,7.456
,1685917424.8,243.934,77.896,6.898,4.825
,1685917424.8,265.604,67.991,5.696,4.332
2.0,1685917424.27,43.291,163.465,30.385,18.541
2.0,1685917423.87,91.981,142.832,23.196,15.461
2.0,1685917423.13,152.61,117.613,16.759,11.121
,1685917425.0,194.886,154.631,16.093,13.453
,1685917425.0,149.426,168.8,22.238,16.996
,1685917425.0,284.252,78.469,7.046,9.989
,1685917425.0,240.543,78.969,7.395,5.603
,1685917425.0,219.788,86.375,7.838,4.923
,1685917425.0,257.624,106.121,7.346,8.189
,1685917425.0,263.499,68.766,6.221,4.889
,1685917425.0,238.628,103.798,9.243,7.595
,1685917425.0,265.688,86.425,6.281,6.51
16.0,1685917426.13,218.293,89.005,8.69,5.874
,1685917425.8,232.943,126.258,11.707,9.864
