id,time,x_pix,y_pix,w_pix,h_pix
5.0,1685917761.13,230.936,114.24,13.357,11.814
5.0,1685917762.33,263.415,86.7,10.938,9.537
4.0,1685917761.27,108.413,137.914,21.753,17.563
5.0,1685917761.27,235.182,110.228,12.898,11.012
,1685917763.4,238.882,122.444,15.051,12.64
,1685917763.4,208.892,74.787,10.083,10.703
,1685917763.4,219.627,77.387,10.252,7.432
,1685917763.4,231.624,63.113,11.448,7.886
,1685917763.4,155.071,96.972,12.637,8.412
,1685917763.4,199.193,139.288,17.888,14.829
,1685917763.4,205.712,148.775,17.949,11.271
,1685917763.4,242.296,61.177,10.812,12.448
,1685917763.4,259.101,53.778,10.67,5.24
,1685917763.4,232.655,61.737,14.07,10.37
,1685917763.4,198.556,156.104,34.849,13.916
,1685917763.4,260.581,53.466,9.131,6.074
,1685917763.4,257.772,53.545,14.205,6.426
,1685917763.4,187.649,157.305,12.482,7.156
4.0,1685917761.07,122.974,130.116,19.378,16.743
5.0,1685917761.07,228.524,115.982,13.343,11.952
2.0,1685917760.8,43.306,173.669,23.59,18.568
4.0,1685917760.8,139.599,120.909,18.901,15.445
5.0,1685917760.8,217.657,124.094,14.196,11.479
1.0,1685917760.53,25.219,167.133,26.447,19.076
2.0,1685917760.53,72.226,158.551,22.84,17.658
4.0,1685917760.53,154.402,113.105,17.126,14.854
5.0,1685917760.53,206.343,134.199,16.183,12.699
5.0,1685917763.13,277.827,73.947,9.014,7.314
14.0,1685917763.13,184.146,152.116,19.748,17.234
15.0,1685917763.13,189.633,167.466,24.418,18.004
18.0,1685917763.93,253.729,107.946,12.711,10.226
14.0,1685917763.93,223.501,120.294,15.312,13.079
15.0,1685917763.93,229.9,130.648,18.296,15.877
4.0,1685917761.73,67.815,159.104,26.794,21.177
5.0,1685917761.73,248.853,99.025,11.732,8.902
7.0,1685917761.73,276.934,67.743,8.615,6.771
18.0,1685917763.67,246.697,114.907,13.888,11.967
14.0,1685917763.67,212.132,129.38,17.229,14.063
15.0,1685917763.67,216.957,140.895,16.75,17.918
5.0,1685917762.2,259.887,88.677,9.243,8.93
4.0,1685917761.4,97.949,143.592,22.545,18.005
5.0,1685917761.4,239.453,106.789,12.391,10.902
18.0,1685917763.47,240.651,120.917,14.892,13.465
14.0,1685917763.47,202.752,137.491,18.606,14.897
15.0,1685917763.47,208.39,149.118,20.301,16.957
5.0,1685917762.4,264.646,85.292,10.335,8.759
4.0,1685917761.8,60.966,162.735,27.559,21.398
5.0,1685917761.8,250.71,97.39,11.346,9.104
7.0,1685917761.8,277.908,66.434,7.291,5.556
5.0,1685917762.27,261.45,87.397,9.753,9.194
1.0,1685917760.4,39.169,160.91,25.273,17.794
2.0,1685917760.4,85.691,151.481,21.113,15.891
1.0,1685917760.67,11.517,173.278,25.365,17.864
2.0,1685917760.67,58.805,165.665,24.252,18.082
4.0,1685917760.67,147.021,116.624,17.778,14.949
5.0,1685917760.67,211.978,129.259,15.018,12.6
18.0,1685917763.53,242.244,119.21,14.478,12.767
14.0,1685917763.53,206.127,134.226,18.031,14.531
15.0,1685917763.53,211.484,146.955,19.827,18.674
5.0,1685917763.2,278.606,73.051,8.087,7.1
15.0,1685917763.2,192.966,163.244,22.295,19.296
5.0,1685917762.73,270.235,80.474,8.512,7.189
4.0,1685917761.0,127.3,127.927,18.876,16.18
5.0,1685917761.0,225.618,118.155,13.607,11.978
1.0,1685917760.2,58.092,152.011,23.097,16.496
2.0,1685917760.2,102.514,142.297,18.552,14.567
5.0,1685917762.47,265.827,84.721,10.609,8.619
4.0,1685917761.93,46.179,170.457,29.227,22.53
5.0,1685917761.93,254.119,94.491,10.736,9.031
18.0,1685917763.8,250.599,111.007,13.635,11.788
14.0,1685917763.8,218.02,124.815,16.459,13.904
15.0,1685917763.8,224.736,135.277,18.566,18.059
4.0,1685917761.87,53.725,166.665,28.061,22.319
5.0,1685917761.87,252.531,95.985,11.446,9.311
5.0,1685917762.53,267.048,83.977,10.131,8.911
18.0,1685917763.6,244.453,116.892,14.458,12.514
14.0,1685917763.6,209.241,132.048,17.335,14.451
15.0,1685917763.6,214.303,144.174,18.475,18.314
18.0,1685917764.0,255.565,106.29,12.165,11.232
14.0,1685917764.0,225.609,118.31,14.171,13.273
15.0,1685917764.0,232.122,128.371,17.712,15.483
,1685917763.33,237.018,124.703,14.923,12.52
,1685917763.33,157.824,96.185,12.101,8.653
,1685917763.33,210.633,74.58,10.842,9.571
,1685917763.33,196.069,143.276,18.851,15.339
,1685917763.33,221.286,76.224,10.262,7.689
,1685917763.33,233.058,62.16,13.058,8.701
,1685917763.33,279.351,72.435,7.852,6.332
,1685917763.33,203.458,150.727,17.455,10.323
,1685917763.33,262.132,52.727,8.103,6.87
,1685917763.33,298.007,52.364,5.972,5.2
,1685917763.33,258.49,52.536,14.027,7.264
,1685917763.33,256.25,52.44,9.311,7.092
,1685917763.33,259.677,52.782,11.129,5.915
5.0,1685917762.13,258.639,90.589,10.032,8.184
1.0,1685917760.13,62.721,149.498,22.85,16.894
2.0,1685917760.13,107.191,139.809,19.41,15.117
4.0,1685917760.93,131.247,125.706,19.092,15.262
5.0,1685917760.93,223.226,120.135,14.146,11.685
2.0,1685917736.53,57.337,153.124,25.737,18.44
3.0,1685917736.53,153.973,104.767,15.397,10.992
5.0,1685917736.53,219.359,76.808,10.707,8.833
7.0,1685917736.53,253.436,109.307,12.523,9.741
8.0,1685917736.53,157.673,153.646,24.309,18.228
9.0,1685917736.53,216.253,125.082,17.879,14.316
2.0,1685917735.47,139.775,112.268,16.729,12.822
3.0,1685917735.47,197.927,81.787,11.468,8.308
2.0,1685917736.07,99.643,132.546,20.307,15.218
3.0,1685917736.07,175.579,93.247,13.44,10.808
5.0,1685917736.07,230.801,69.989,9.9,8.218
1.0,1685917734.13,86.25,141.706,19.975,13.109
2.0,1685917735.67,127.72,117.95,17.414,12.846
3.0,1685917735.67,191.047,85.144,11.846,9.256
1.0,1685917734.53,51.328,158.742,24.963,16.068
2.0,1685917734.53,182.636,89.629,12.555,9.96
3.0,1685917734.53,224.542,68.207,9.766,6.912
2.0,1685917736.8,25.874,168.022,29.818,19.484
3.0,1685917736.8,139.268,112.138,16.603,12.527
5.0,1685917736.8,212.36,80.868,11.701,9.35
7.0,1685917736.8,259.965,102.522,10.381,9.127
8.0,1685917736.8,174.108,141.47,21.161,16.284
9.0,1685917736.8,226.13,117.352,16.15,13.922
1.0,1685917734.33,70.616,149.236,22.247,14.878
2.0,1685917734.33,190.249,85.897,11.924,8.674
3.0,1685917734.33,229.527,65.889,9.55,6.768
3.0,1685917737.87,52.054,154.629,25.504,18.627
5.0,1685917737.87,174.868,101.493,14.052,11.481
8.0,1685917737.87,220.109,108.035,14.923,12.052
12.0,1685917737.87,259.343,104.047,10.768,9.563
2.0,1685917735.6,131.823,115.895,17.524,13.333
3.0,1685917735.6,193.591,84.011,11.972,9.091
2.0,1685917735.0,163.342,99.768,14.738,11.113
3.0,1685917735.0,212.004,74.805,11.03,7.385
3.0,1685917737.6,79.732,141.713,23.425,16.697
5.0,1685917737.6,185.63,95.469,13.619,10.811
8.0,1685917737.6,210.952,115.056,16.263,13.143
9.0,1685917737.6,248.13,98.886,13.292,11.241
12.0,1685917737.6,253.152,110.616,11.6,9.476
3.0,1685917737.13,117.661,123.409,18.77,13.455
5.0,1685917737.13,202.194,86.051,12.13,10.381
8.0,1685917737.13,191.523,129.361,18.945,14.957
9.0,1685917737.13,236.467,108.778,14.858,12.198
2.0,1685917736.0,104.944,129.588,19.685,15.112
3.0,1685917736.0,178.416,92.084,12.677,10.227
5.0,1685917736.0,232.265,69.24,10.011,8.166
3.0,1685917737.0,126.833,118.429,17.461,13.068
5.0,1685917737.0,206.361,83.907,12.111,9.757
7.0,1685917737.0,263.174,98.53,8.305,8.245
8.0,1685917737.0,185.259,134.168,20.409,15.721
9.0,1685917737.0,232.451,111.621,15.333,12.414
2.0,1685917734.93,166.123,97.89,14.151,11.282
3.0,1685917734.93,213.798,73.826,11.099,7.587
3.0,1685917737.27,107.914,127.653,20.211,15.232
5.0,1685917737.27,197.559,88.554,12.348,10.649
8.0,1685917737.27,197.617,124.726,17.829,14.289
9.0,1685917737.27,239.909,105.761,14.605,12.081
12.0,1685917737.27,243.398,119.953,12.805,11.035
13.0,1685917737.27,212.398,68.941,9.317,6.945
2.0,1685917735.8,118.971,122.485,18.48,13.688
3.0,1685917735.8,186.1,87.913,12.524,9.287
5.0,1685917735.8,236.633,66.921,9.876,7.749
2.0,1685917736.73,34.738,164.249,27.799,19.204
3.0,1685917736.73,143.232,110.467,15.815,12.085
5.0,1685917736.73,214.126,79.59,11.346,9.124
7.0,1685917736.73,258.552,104.159,10.995,9.049
8.0,1685917736.73,170.481,144.747,21.791,16.336
9.0,1685917736.73,223.905,119.123,16.665,13.581
2.0,1685917736.67,42.752,160.359,26.611,18.654
3.0,1685917736.67,146.922,108.395,15.774,11.587
5.0,1685917736.67,216.0,78.602,11.361,9.146
7.0,1685917736.67,256.928,105.913,10.93,9.019
8.0,1685917736.67,166.497,147.701,23.029,17.313
9.0,1685917736.67,221.483,120.674,17.388,14.304
2.0,1685917735.07,160.294,101.112,14.655,11.537
3.0,1685917735.07,209.974,75.639,11.15,7.62
3.0,1685917737.73,66.315,147.656,24.47,17.927
5.0,1685917737.73,180.205,98.522,13.859,11.246
8.0,1685917737.73,216.006,111.419,15.489,13.102
9.0,1685917737.73,251.299,96.448,12.967,10.556
12.0,1685917737.73,256.535,107.741,11.668,8.895
3.0,1685917738.0,36.029,162.134,27.622,19.806
5.0,1685917738.0,168.936,104.833,15.006,12.339
8.0,1685917738.0,224.559,105.032,14.384,11.717
12.0,1685917738.0,261.915,102.125,9.731,7.658
17.0,1685917738.0,193.109,77.969,10.213,7.93
1.0,1685917734.6,44.937,161.856,25.373,16.257
2.0,1685917734.6,180.024,91.107,12.903,10.177
3.0,1685917734.6,222.691,69.278,9.805,7.088
2.0,1685917736.47,64.332,149.74,24.352,17.962
3.0,1685917736.47,157.38,102.909,14.969,11.271
5.0,1685917736.47,221.358,75.482,10.303,8.924
7.0,1685917736.47,251.481,110.76,12.523,9.767
8.0,1685917736.47,152.932,157.057,24.994,18.526
9.0,1685917736.47,213.882,126.854,17.907,14.382
2.0,1685917736.93,11.202,176.627,25.437,21.24
3.0,1685917736.93,131.013,116.296,17.172,12.857
5.0,1685917736.93,208.276,83.112,11.799,9.001
7.0,1685917736.93,262.214,99.496,8.87,8.444
8.0,1685917736.93,181.782,136.486,20.535,15.475
9.0,1685917736.93,230.277,113.517,15.568,12.688
1.0,1685917734.27,76.53,146.291,21.817,14.514
2.0,1685917734.27,192.054,84.331,11.691,8.68
3.0,1685917734.27,230.758,65.52,9.677,6.196
2.0,1685917735.4,143.283,110.222,16.131,12.316
3.0,1685917735.4,199.934,80.65,11.202,8.268
3.0,1685917737.93,44.012,158.068,26.312,19.223
5.0,1685917737.93,171.945,103.225,14.599,11.866
8.0,1685917737.93,222.45,106.434,14.528,12.183
12.0,1685917737.93,260.971,102.828,10.429,8.766
17.0,1685917737.93,194.878,77.319,10.235,7.314
2.0,1685917736.27,83.418,140.273,21.972,16.693
3.0,1685917736.27,167.019,98.272,14.268,10.182
5.0,1685917736.27,226.183,73.272,10.416,7.992
2.0,1685917736.4,71.124,146.652,23.841,17.741
3.0,1685917736.4,160.661,101.744,14.58,10.491
5.0,1685917736.4,222.993,74.668,10.401,8.586
7.0,1685917736.4,249.779,112.804,11.915,9.74
8.0,1685917736.4,147.771,160.949,25.59,18.971
9.0,1685917736.4,211.487,129.005,18.57,14.682
2.0,1685917736.13,94.565,134.708,21.265,15.372
3.0,1685917736.13,172.63,94.676,13.799,10.645
5.0,1685917736.13,229.16,71.044,10.097,8.372
2.0,1685917735.13,156.77,103.009,14.619,11.675
3.0,1685917735.13,208.257,76.549,10.742,7.369
2.0,1685917735.27,150.211,106.536,15.493,11.738
3.0,1685917735.27,203.998,78.921,11.146,7.801
2.0,1685917736.33,77.303,143.411,22.899,17.012
3.0,1685917736.33,163.938,100.321,14.235,10.083
5.0,1685917736.33,224.495,73.847,10.167,8.532
7.0,1685917736.33,248.185,114.388,12.313,10.026
8.0,1685917736.33,143.291,164.018,26.171,19.422
3.0,1685917737.53,85.693,138.471,21.835,16.28
5.0,1685917737.53,188.096,93.934,13.019,11.15
8.0,1685917737.53,208.247,116.955,16.477,13.403
9.0,1685917737.53,246.511,100.148,13.514,11.239
12.0,1685917737.53,251.387,112.377,11.54,9.797
2.0,1685917735.73,123.314,120.204,18.457,13.929
3.0,1685917735.73,188.529,86.757,12.479,8.961
2.0,1685917735.53,136.166,114.235,16.889,12.758
3.0,1685917735.53,195.723,82.904,11.868,8.76
2.0,1685917735.87,114.635,124.88,19.159,14.14
3.0,1685917735.87,183.731,89.436,12.97,9.456
5.0,1685917735.87,235.459,67.808,9.654,7.621
1.0,1685917734.47,58.009,155.574,23.808,15.623
2.0,1685917734.47,185.286,88.206,12.383,9.428
3.0,1685917734.47,226.253,67.417,9.475,6.637
3.0,1685917737.2,112.786,125.57,19.961,14.166
5.0,1685917737.2,199.832,87.497,12.706,10.478
8.0,1685917737.2,194.442,127.147,17.999,13.686
9.0,1685917737.2,238.069,107.111,14.477,11.917
12.0,1685917737.2,241.535,122.032,13.297,11.336
3.0,1685917737.8,59.408,150.952,24.812,18.39
5.0,1685917737.8,177.413,100.102,14.26,11.377
8.0,1685917737.8,218.245,109.782,15.29,12.329
12.0,1685917737.8,257.951,105.983,11.191,9.122
3.0,1685917737.4,97.003,132.8,20.685,15.367
5.0,1685917737.4,193.097,91.407,12.889,10.342
8.0,1685917737.4,203.203,120.593,17.251,13.971
9.0,1685917737.4,243.165,102.402,13.794,12.703
12.0,1685917737.4,247.982,115.872,12.56,10.268
2.0,1685917735.93,109.96,127.162,19.339,14.841
3.0,1685917735.93,181.291,90.754,12.865,9.671
5.0,1685917735.93,233.859,68.468,9.643,7.942
1.0,1685917734.67,37.643,165.331,25.715,16.67
2.0,1685917734.67,177.365,92.419,13.17,10.401
3.0,1685917734.67,220.861,70.245,10.198,7.012
1.0,1685917734.87,14.285,176.31,28.819,17.931
2.0,1685917734.87,168.971,96.559,14.209,10.802
3.0,1685917734.87,215.667,72.747,10.894,7.842
3.0,1685917737.67,72.931,144.785,23.751,17.238
5.0,1685917737.67,182.908,97.024,13.733,10.909
8.0,1685917737.67,213.539,113.273,15.803,12.959
9.0,1685917737.67,249.639,97.531,12.735,10.97
12.0,1685917737.67,254.803,109.121,11.757,9.425
2.0,1685917735.33,146.9,108.413,15.813,12.017
3.0,1685917735.33,201.896,79.894,11.323,7.843
1.0,1685917734.4,64.12,152.47,23.427,15.132
2.0,1685917734.4,187.628,86.953,12.079,9.32
3.0,1685917734.4,227.824,66.609,9.503,6.481
1.0,1685917734.2,81.841,143.594,21.241,14.243
2.0,1685917735.2,153.605,105.0,15.057,11.416
3.0,1685917735.2,206.053,77.77,11.11,7.72
1.0,1685917734.8,21.293,172.153,30.283,16.436
2.0,1685917734.8,171.832,95.329,13.901,9.944
3.0,1685917734.8,217.55,71.607,10.77,7.78
4.0,1685917734.8,186.538,172.469,20.759,14.471
2.0,1685917736.6,50.153,156.808,26.262,18.693
3.0,1685917736.6,150.455,106.561,15.415,11.473
5.0,1685917736.6,217.836,77.766,11.107,8.921
7.0,1685917736.6,255.114,107.926,12.047,9.447
8.0,1685917736.6,162.175,150.52,23.915,17.921
9.0,1685917736.6,218.95,122.893,17.553,14.343
1.0,1685917734.73,29.523,168.868,27.778,16.51
2.0,1685917734.73,174.559,93.444,13.191,10.658
3.0,1685917734.73,219.415,70.873,10.657,7.052
2.0,1685917736.87,17.29,171.122,30.562,17.894
3.0,1685917736.87,135.291,114.114,16.649,12.512
5.0,1685917736.87,210.192,82.024,11.54,8.933
7.0,1685917736.87,261.133,101.121,9.967,9.216
8.0,1685917736.87,177.993,138.836,20.885,15.982
9.0,1685917736.87,228.287,115.234,15.818,12.624
3.0,1685917737.33,102.487,129.958,20.381,15.603
5.0,1685917737.33,195.249,89.868,12.631,10.577
8.0,1685917737.33,200.529,122.7,17.538,13.754
9.0,1685917737.33,241.355,104.005,14.762,13.231
12.0,1685917737.33,245.846,117.779,12.74,10.824
3.0,1685917737.07,122.194,121.022,17.838,13.314
5.0,1685917737.07,204.179,84.979,12.133,9.958
8.0,1685917737.07,188.387,132.058,19.546,15.328
9.0,1685917737.07,234.303,110.146,15.238,11.968
2.0,1685917736.2,88.865,137.587,21.292,15.795
3.0,1685917736.2,169.824,96.504,13.856,10.487
5.0,1685917736.2,227.752,72.341,10.463,7.991
3.0,1685917737.47,91.464,135.682,21.009,15.245
5.0,1685917737.47,190.738,92.636,12.788,10.879
8.0,1685917737.47,206.034,118.897,17.1,13.593
9.0,1685917737.47,244.898,101.147,13.806,11.766
12.0,1685917737.47,249.793,113.956,12.236,10.354
2.0,1685917812.73,189.787,85.881,11.947,9.39
3.0,1685917812.73,211.896,74.035,10.442,7.621
5.0,1685917812.73,198.518,124.184,16.062,12.545
6.0,1685917812.73,211.087,137.728,17.988,14.766
1.0,1685917811.6,269.619,78.664,9.151,6.894
2.0,1685917811.6,217.482,71.483,10.137,7.633
3.0,1685917811.6,234.181,62.456,9.565,6.763
1.0,1685917811.93,275.585,74.166,8.363,6.713
2.0,1685917811.93,209.982,75.224,10.355,7.559
3.0,1685917811.93,228.371,65.535,10.147,6.951
5.0,1685917811.93,155.629,154.606,21.246,16.16
6.0,1685917811.93,167.41,172.977,24.091,19.331
1.0,1685917811.4,265.955,81.478,9.388,7.396
2.0,1685917811.4,221.436,69.706,9.089,6.839
3.0,1685917811.4,237.806,60.8,9.043,6.577
2.0,1685917813.47,166.025,98.448,13.351,10.424
3.0,1685917813.47,193.858,83.468,11.243,8.539
5.0,1685917813.47,225.182,104.786,13.475,10.502
6.0,1685917813.47,237.236,116.489,14.94,13.021
8.0,1685917813.47,223.408,72.999,11.213,9.538
10.0,1685917813.47,181.947,153.04,20.937,16.666
1.0,1685917812.07,277.902,72.131,8.462,6.523
2.0,1685917812.07,207.003,76.764,10.473,7.529
3.0,1685917812.07,225.874,66.807,9.464,6.971
5.0,1685917812.07,164.576,148.912,20.036,15.462
6.0,1685917812.07,177.181,165.425,23.471,18.079
1.0,1685917810.33,237.696,102.189,12.089,9.736
1.0,1685917810.13,231.699,106.958,15.089,9.937
2.0,1685917813.6,160.948,101.028,13.709,10.548
3.0,1685917813.6,190.079,85.34,11.65,9.134
5.0,1685917813.6,229.246,101.561,12.827,10.724
6.0,1685917813.6,241.593,112.867,14.487,11.996
8.0,1685917813.6,220.723,74.664,11.797,10.391
10.0,1685917813.6,189.001,148.086,20.298,16.363
1.0,1685917811.27,262.951,83.975,9.776,7.436
2.0,1685917811.27,224.072,67.813,9.109,7.0
3.0,1685917811.27,240.003,59.982,8.608,5.73
1.0,1685917811.2,261.314,85.122,9.831,6.994
2.0,1685917811.2,225.099,67.219,9.28,7.187
3.0,1685917811.2,241.36,59.337,8.519,5.996
2.0,1685917814.0,144.496,109.497,14.62,11.517
3.0,1685917814.0,177.885,91.446,12.314,10.068
5.0,1685917814.0,240.172,93.155,11.792,9.54
6.0,1685917814.0,252.41,103.673,13.398,11.47
8.0,1685917814.0,211.636,79.749,12.398,11.066
10.0,1685917814.0,206.537,133.225,17.128,14.052
13.0,1685917814.0,163.007,149.928,21.005,15.537
14.0,1685917814.0,163.104,170.744,22.6,15.745
1.0,1685917810.2,233.037,105.798,14.656,10.404
2.0,1685917813.0,181.709,90.072,12.189,9.467
3.0,1685917813.0,205.789,76.9,10.886,8.249
5.0,1685917813.0,209.304,116.114,14.6,11.21
6.0,1685917813.0,223.733,128.921,20.397,13.929
8.0,1685917813.0,232.399,67.325,10.253,9.456
1.0,1685917811.33,264.628,82.579,9.332,7.68
2.0,1685917811.33,222.615,68.857,8.934,6.689
3.0,1685917811.33,238.777,60.268,8.999,6.095
2.0,1685917813.13,177.63,92.2,12.061,10.101
3.0,1685917813.13,202.457,79.091,10.606,7.723
5.0,1685917813.13,214.391,112.828,14.823,11.023
6.0,1685917813.13,227.684,125.041,17.91,13.485
8.0,1685917813.13,230.057,68.465,10.232,9.054
2.0,1685917812.93,183.799,89.012,11.907,9.073
3.0,1685917812.93,207.247,76.235,10.861,7.955
5.0,1685917812.93,207.076,118.548,15.118,11.642
6.0,1685917812.93,218.785,131.1,16.257,14.001
8.0,1685917812.93,233.559,66.645,10.18,8.756
1.0,1685917810.8,251.624,92.229,10.802,8.052
2.0,1685917810.8,232.51,63.508,9.347,6.713
1.0,1685917810.27,235.212,104.476,13.191,9.312
2.0,1685917813.2,175.416,92.962,12.552,10.113
3.0,1685917813.2,200.935,79.878,10.807,7.939
5.0,1685917813.2,216.882,111.006,14.499,11.196
6.0,1685917813.2,229.355,122.817,16.885,12.692
8.0,1685917813.2,228.565,69.785,10.215,9.336
10.0,1685917813.2,166.894,165.906,23.716,17.872
1.0,1685917810.67,248.438,94.848,11.649,8.614
2.0,1685917810.67,234.841,62.44,9.93,6.374
1.0,1685917811.67,270.79,77.996,8.805,6.412
2.0,1685917811.67,215.948,72.124,10.52,7.448
3.0,1685917811.67,233.119,63.145,9.616,6.425
1.0,1685917810.73,250.104,93.418,11.244,8.348
2.0,1685917810.73,233.539,62.97,9.516,6.528
2.0,1685917812.6,193.495,83.714,11.139,8.759
3.0,1685917812.6,214.624,72.586,10.375,7.432
5.0,1685917812.6,192.771,128.321,17.036,12.584
6.0,1685917812.6,205.216,142.729,18.918,15.471
2.0,1685917813.67,158.434,102.277,13.345,10.862
3.0,1685917813.67,188.245,86.326,12.236,9.53
5.0,1685917813.67,231.037,100.472,12.611,10.213
6.0,1685917813.67,243.497,111.357,14.443,11.847
8.0,1685917813.67,219.327,75.116,11.979,10.306
10.0,1685917813.67,192.139,145.573,19.609,15.412
2.0,1685917812.87,185.832,87.904,11.972,9.076
3.0,1685917812.87,208.763,75.842,10.428,7.424
5.0,1685917812.87,204.153,120.497,15.26,12.05
6.0,1685917812.87,216.464,133.129,16.674,13.871
2.0,1685917812.47,197.1,82.104,11.096,8.223
3.0,1685917812.47,217.644,71.128,9.798,6.913
5.0,1685917812.47,186.436,133.033,18.241,13.349
6.0,1685917812.47,198.727,146.997,19.838,15.675
2.0,1685917812.8,187.865,86.907,12.103,9.305
3.0,1685917812.8,210.37,74.884,10.178,7.662
5.0,1685917812.8,201.333,122.406,15.6,11.961
6.0,1685917812.8,213.917,135.354,17.113,14.284
1.0,1685917811.53,268.586,79.643,9.042,7.168
2.0,1685917811.53,218.781,70.838,9.876,7.034
3.0,1685917811.53,235.437,61.97,9.005,6.702
1.0,1685917811.73,272.315,77.051,9.379,6.408
2.0,1685917811.73,214.554,72.992,10.458,7.535
3.0,1685917811.73,231.801,63.897,10.016,6.392
5.0,1685917811.73,141.2,164.983,23.474,16.627
1.0,1685917810.53,244.241,98.057,11.176,8.298
2.0,1685917810.53,237.362,61.206,9.676,6.633
2.0,1685917813.27,172.98,94.387,12.542,10.339
3.0,1685917813.27,199.192,80.581,11.112,8.302
5.0,1685917813.27,219.109,109.292,13.917,11.092
6.0,1685917813.27,231.306,121.394,15.817,12.494
8.0,1685917813.27,227.471,70.405,10.662,9.619
10.0,1685917813.27,170.207,162.733,22.66,17.777
1.0,1685917811.87,274.568,75.126,8.519,6.754
2.0,1685917811.87,211.528,74.474,10.308,7.607
3.0,1685917811.87,229.736,64.998,9.561,6.744
5.0,1685917811.87,150.95,158.07,21.739,16.521
6.0,1685917811.87,163.229,175.944,24.79,19.924
2.0,1685917812.53,195.467,82.787,11.087,8.431
3.0,1685917812.53,216.103,71.739,10.442,7.432
5.0,1685917812.53,189.644,130.798,17.673,12.876
6.0,1685917812.53,201.729,144.916,19.482,15.514
1.0,1685917812.0,276.914,73.004,8.519,6.861
2.0,1685917812.0,208.638,75.976,10.71,7.963
3.0,1685917812.0,227.041,66.247,9.569,6.549
5.0,1685917812.0,160.304,151.423,20.244,15.661
6.0,1685917812.0,172.309,169.114,23.259,18.246
1.0,1685917811.0,256.635,88.419,10.573,8.324
2.0,1685917811.0,229.321,65.511,9.943,6.84
3.0,1685917811.0,244.839,57.544,8.703,5.969
2.0,1685917813.8,152.901,105.071,13.815,10.988
3.0,1685917813.8,183.933,88.526,12.088,8.469
5.0,1685917813.8,234.821,97.423,12.233,9.689
6.0,1685917813.8,247.162,108.465,13.624,11.531
8.0,1685917813.8,216.08,76.847,12.457,10.452
10.0,1685917813.8,198.029,140.795,18.514,15.214
2.0,1685917813.07,179.741,91.207,12.244,9.771
